レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609092401,2026-09-09,24,01R,15:15,2026-09-09T15:06:20.993491+09:00,3,一周,まわり足,直線,赤坂 俊輔,,6.14,7.3,宮田 龍馬,,6.07,7.37,前原 大道,,6.15,7.23,重木 輝彦,,6.26,7.3,北野 輝季,,6.06,7.37,永井 彪也,,6.13,7.33
202609090101,2026-09-09,01,01R,15:18,2026-09-09T15:08:27.120974+09:00,3,半周ラップ,まわり足,直線,橋本 久和,18.63,4.6,7.7,小野 信樹,18.66,4.47,7.88,鈴木 峻佑,18.96,4.58,7.79,山崎 義明,18.53,4.52,7.7,松本 真広,18.74,4.58,7.82,鳥本 智史,18.59,4.75,7.71
202609092001,2026-09-09,20,01R,15:20,2026-09-09T15:10:31.966603+09:00,3,一周,まわり足,直線,中島 真二,37.52,5.71,6.11,金子 順一,37.94,5.86,6.19,渡辺 千草,38.14,6.01,6.17,大田 直弥,37.95,5.85,6.23,梶山 涼斗,37.89,5.72,6.22,山下 心一,37.55,5.67,6.17
202609091110,2026-09-09,11,10R,15:25,2026-09-09T15:16:30.618632+09:00,3,一周,まわり足,直線,長谷川 晴哉,37.49,5.73,8.1,濱野 斗馬,38.4,6.07,8.03,市川 健太,38.07,6.09,8.03,山崎 祥,38.75,6.35,7.73,渡邊 雄斗,38.55,5.93,7.87,塚越 海斗,39.13,5.73,8.0
202609091610,2026-09-09,16,10R,15:28,2026-09-09T15:18:24.658978+09:00,3,一周,まわり足,直線,滝川 真由子,37.1,6.23,6.7,永井 源,37.13,6.13,6.87,小池 哲也,37.93,6.0,6.87,川崎 智稔,37.4,5.8,6.9,森高 一真,37.4,6.07,7.0,三嶌 さらら,37.47,5.67,6.93
202609090410,2026-09-09,04,10R,15:29,2026-09-09T15:20:28.689618+09:00,3,一周,まわり足,直線,平山 智加,37.92,5.66,7.5,中村 尊,38.14,5.64,7.53,中村 かなえ,38.14,5.74,7.57,川尻 泰輔,38.29,5.72,7.6,関野 文,38.8,5.76,7.6,中谷 朋子,38.52,5.73,7.63
202609090510,2026-09-09,05,10R,15:37,2026-09-09T15:28:17.616709+09:00,3,一周,まわり足,直線,北中 元樹,37.53,6.07,7.0,大場 敏,37.04,6.03,7.0,乙津 康志,37.93,6.23,7.1,津久井 拓也,37.87,5.86,7.14,伊藤 誠二,37.61,5.79,7.1,一柳 和孝,37.2,5.63,7.13
202609091311,2026-09-09,13,11R,15:41,2026-09-09T15:32:22.523334+09:00,2,一周,まわり足,,坂口 周,36.95,11.34,,木山 和幸,37.38,11.66,,富永 修一,37.39,11.7,,伊藤 啓三,37.83,11.87,,石井 伸長,37.99,11.84,,丸岡 正典,36.87,11.45,
202609090102,2026-09-09,01,02R,15:43,2026-09-09T15:34:28.057195+09:00,3,半周ラップ,まわり足,直線,花本 夏樹,18.94,4.53,7.68,山谷 央,18.61,4.54,7.7,廣瀬 将亨,18.63,4.49,7.67,山本 隆幸,18.75,4.56,7.62,眞鳥 康太,19.03,4.61,7.84,松尾 光広,19.05,4.8,7.74
202609092402,2026-09-09,24,02R,15:45,2026-09-09T15:36:28.685652+09:00,3,一周,まわり足,直線,石橋 道友,,6.3,7.32,西岡 顕心,,6.13,7.33,馬場 貴也,,5.93,7.23,小池 修平,,6.43,7.3,松本 純平,,5.95,7.4,辻 栄蔵,,5.77,7.37
202609092002,2026-09-09,20,02R,15:48,2026-09-09T15:38:27.171180+09:00,3,一周,まわり足,直線,杉田 篤光,37.41,5.54,6.18,村松 将平,37.21,5.5,6.18,濱崎 直矢,37.19,5.55,6.18,間嶋 仁志,37.85,5.82,6.16,松尾 昂明,38.09,5.91,6.15,稲生 夏季,37.81,5.81,6.21
202609091711,2026-09-09,17,11R,15:52,2026-09-09T15:42:31.304433+09:00,3,一周,まわり足,直線,前田 聖文,37.56,5.8,7.37,松尾 拓,37.17,6.58,7.17,東 潤樹,38.37,6.1,7.3,櫻井 優,38.38,6.31,7.27,大庭 元明,37.48,6.05,7.26,四宮 与寛,38.09,6.99,7.21
202609091111,2026-09-09,11,11R,15:58,2026-09-09T15:48:21.949549+09:00,3,一周,まわり足,直線,竹間 隆晟,36.79,5.43,8.0,大原 祥昌,37.3,5.57,8.1,水谷 理人,37.4,5.6,8.17,数原 魁,37.66,5.87,7.87,小川 竜太朗,38.02,6.03,8.03,村松 栄太,37.57,5.93,7.77
202609091611,2026-09-09,16,11R,16:02,2026-09-09T15:52:19.395744+09:00,3,一周,まわり足,直線,和田 兼輔,37.43,6.0,6.67,松尾 充,37.57,5.6,6.87,永田 義紘,37.92,5.67,6.9,松山 将吾,37.97,5.8,6.93,横川 聖志,37.93,5.73,7.0,原 豊土,37.7,5.73,6.87
202609090411,2026-09-09,04,11R,16:03,2026-09-09T15:54:28.611317+09:00,3,一周,まわり足,直線,佐藤 隆太郎,37.3,5.6,7.43,櫻本 あゆみ,38.2,5.83,7.53,黒澤 めぐみ,37.82,5.98,7.5,樋口 由加里,38.69,6.11,7.54,来田 衣織,38.82,6.1,7.47,喜井 つかさ,38.3,5.84,7.53
202609090103,2026-09-09,01,03R,16:09,2026-09-09T16:00:58.395406+09:00,3,半周ラップ,まわり足,直線,齋藤 勇,18.46,4.53,7.62,相馬 翔,18.69,4.62,7.68,笠 雅雄,18.31,4.42,7.7,山本 寛久,18.56,4.51,7.78,笠置 博之,18.83,4.4,7.69,笠原 亮,18.66,4.87,7.7
202609090511,2026-09-09,05,11R,16:11,2026-09-09T16:02:30.032039+09:00,3,一周,まわり足,直線,木田 峰由季,37.13,5.85,7.03,杉江 浩明,37.37,5.83,7.03,伏田 裕隆,37.17,5.63,7.1,一瀬 明,37.1,5.73,7.0,平田 健之佑,37.33,6.02,6.83,藤田 靖弘,37.44,5.46,7.43
202609092003,2026-09-09,20,03R,16:13,2026-09-09T16:04:22.587038+09:00,3,一周,まわり足,直線,佐藤 旭,37.56,5.72,6.22,藤原 孝斗,37.48,5.7,6.17,大須賀 友,37.46,5.77,6.17,森口 和紀,37.44,5.7,6.19,片岡 恵里,37.99,6.07,6.12,吉川 颯汰,37.9,5.9,6.28
202609092403,2026-09-09,24,03R,16:15,2026-09-09T16:06:25.400642+09:00,3,一周,まわり足,直線,河野 大,,6.04,7.37,濱野谷 憲吾,,6.03,7.37,中澤 和志,,6.21,7.4,上田 龍星,,5.93,7.37,船岡 洋一郎,,6.1,7.37,西山 貴浩,,6.2,7.27
202609091312,2026-09-09,13,12R,16:23,2026-09-09T16:14:21.458309+09:00,2,一周,まわり足,,山田 哲也,37.26,11.6,,古結 宏,37.63,11.6,,荒井 翔伍,37.86,11.78,,小野寺 智洋,38.11,11.71,,齊藤 優,37.61,11.48,,出畑 孝典,37.72,11.59,
202609091112,2026-09-09,11,12R,16:29,2026-09-09T16:20:22.456876+09:00,3,一周,まわり足,直線,竹下 大樹,36.58,5.36,8.07,廣瀬 凜,37.33,5.6,8.1,藤原 仙二,37.23,5.63,8.07,津田 陸翔,37.61,5.99,7.97,西川 拓利,38.1,5.9,7.97,仲 航太,37.95,6.0,8.03
202609091712,2026-09-09,17,12R,16:34,2026-09-09T16:24:23.657044+09:00,3,一周,まわり足,直線,田中 信一郎,37.11,6.12,7.04,丸尾 義孝,37.97,5.97,7.38,西野 翔太,38.15,5.61,7.24,上條 嘉嗣,38.23,5.77,7.24,森野 正弘,37.64,5.72,7.17,権藤 俊光,37.52,5.92,7.18
202609090104,2026-09-09,01,04R,16:35,2026-09-09T16:26:28.673387+09:00,3,半周ラップ,まわり足,直線,武富 智亮,18.65,4.46,7.77,萩原 知哉,19.47,4.7,7.7,宇佐見 淳,18.77,4.92,7.57,湯川 浩司,18.57,4.66,7.64,前川 守嗣,18.97,5.23,7.97,谷野 錬志,18.83,4.58,7.7
202609090412,2026-09-09,04,12R,16:38,2026-09-09T16:28:24.357862+09:00,3,一周,まわり足,直線,長田 頼宗,37.55,5.54,7.47,高石 梨菜,38.5,5.92,7.53,門間 雄大,38.64,5.89,7.57,土屋 実沙希,39.04,5.91,7.67,藤井 太雅,37.9,5.86,7.67,渡邉 真奈美,38.36,5.9,7.43
202609092004,2026-09-09,20,04R,16:41,2026-09-09T16:32:28.900250+09:00,3,一周,まわり足,直線,蒲原 健太,37.75,6.09,6.2,花田 凱成,37.1,5.59,6.14,夏山 亮平,38.73,6.01,6.33,井内 将太郎,38.22,6.07,6.23,嶋 義信,38.6,5.83,6.28,小林 一樹,38.37,5.85,6.25
202609090512,2026-09-09,05,12R,16:46,2026-09-09T16:36:22.689928+09:00,3,一周,まわり足,直線,田中 豪,37.03,6.07,7.07,畑田 汰一,36.63,5.9,7.01,北村 征嗣,36.93,6.07,7.0,大澤 普司,37.03,5.8,7.03,佐藤 大介,37.57,6.0,7.2,上村 純一,37.69,5.86,7.1
202609091612,2026-09-09,16,12R,16:45,2026-09-09T16:36:22.689928+09:00,3,一周,まわり足,直線,森永 淳,36.93,5.9,6.83,渡邊 伸太郎,37.8,5.83,6.8,篠崎 元志,37.23,5.89,6.98,青木 幸太郎,37.3,5.83,7.0,中山 将,37.2,5.77,6.9,平田 さやか,37.35,5.9,6.9
202609092404,2026-09-09,24,04R,16:50,2026-09-09T16:40:32.500750+09:00,3,一周,まわり足,直線,松田 大志郎,,5.97,7.27,杉山 正樹,,5.83,7.33,須藤 博倫,,6.17,7.33,原田 幸哉,,6.23,7.33,若林 将,,6.1,7.4,久田 敏之,,6.17,7.33
202609090105,2026-09-09,01,05R,17:01,2026-09-09T16:52:26.375215+09:00,3,半周ラップ,まわり足,直線,林 美憲,18.45,4.49,7.74,中島 航,19.1,4.59,7.74,松江 秀徳,18.5,4.58,7.68,河野 真也,18.68,4.5,7.64,加倉 侑征,18.35,4.67,7.71,赤岩 善生,18.54,4.8,7.55
202609092005,2026-09-09,20,05R,17:10,2026-09-09T17:00:49.710297+09:00,3,一周,まわり足,直線,村松 修二,37.58,5.6,6.22,桐本 康臣,37.37,5.6,6.27,寺島 美里,38.09,5.92,6.22,田中 和也,37.75,5.72,6.28,西原 明生,38.2,5.88,6.33,山口 隼人,38.38,6.0,6.25
202609092405,2026-09-09,24,05R,17:19,2026-09-09T17:10:33.802041+09:00,3,一周,まわり足,直線,佐々木 康幸,,6.2,7.4,下條 雄太郎,,6.13,7.37,山田 康二,,6.26,7.43,桑原 悠,,6.16,7.34,中野 次郎,,6.22,7.37,瓜生 正義,,6.0,7.3
202609090106,2026-09-09,01,06R,17:28,2026-09-09T17:18:30.687056+09:00,3,半周ラップ,まわり足,直線,田村 隆信,18.4,4.46,7.56,松浦 勝,18.78,4.46,7.7,三品 隆浩,18.62,4.56,7.78,阪本 勇介,18.66,4.59,7.6,八木 治樹,18.7,4.6,7.62,品川 賢次,18.5,5.06,7.77
202609092006,2026-09-09,20,06R,17:37,2026-09-09T17:28:28.218315+09:00,3,一周,まわり足,直線,長畑 友輔,37.95,5.82,6.36,今垣 光太郎,38.01,6.11,6.23,中島 真二,38.26,6.01,6.29,浅見 宗孝,37.87,5.8,6.27,藤田 竜弘,37.64,5.89,6.28,中村 栄治,38.14,5.96,6.34
202609092406,2026-09-09,24,06R,17:46,2026-09-09T17:36:24.454824+09:00,3,一周,まわり足,直線,石渡 鉄兵,,6.27,7.37,原田 才一郎,,6.17,7.37,丸野 一樹,,6.13,7.4,宮田 龍馬,,6.1,7.37,高憧 四季,,6.17,7.4,峰 竜太,,6.17,7.4
202609090107,2026-09-09,01,07R,17:55,2026-09-09T17:46:30.392833+09:00,3,半周ラップ,まわり足,直線,若林 樹蘭,18.63,4.72,7.54,廣瀬 篤哉,18.87,4.71,7.5,鳥居塚 孝博,19.07,4.81,7.3,松本 真広,19.26,4.74,7.51,相馬 翔,19.06,4.78,7.29,森 智哉,18.78,4.72,7.37
202609092007,2026-09-09,20,07R,18:04,2026-09-09T17:54:22.400602+09:00,3,一周,まわり足,直線,岡崎 恭裕,37.93,5.83,6.26,荻野 裕介,37.71,5.73,6.16,山下 心一,37.84,5.91,6.22,大瀧 明日香,38.17,5.89,6.26,杉田 篤光,38.24,6.17,6.26,三川 昂暁,38.57,6.33,6.3
202609092407,2026-09-09,24,07R,18:13,2026-09-09T18:04:23.358339+09:00,3,一周,まわり足,直線,深谷 知博,37.23,6.03,7.3,上野 真之介,37.73,6.23,7.37,守屋 美穂,37.93,6.3,7.27,村上 遼,37.57,6.17,7.33,中村 泰平,38.0,6.33,7.47,平尾 崇典,37.77,6.23,7.4
202609090108,2026-09-09,01,08R,18:23,2026-09-09T18:14:26.775363+09:00,3,半周ラップ,まわり足,直線,伊藤 将吉,18.99,4.67,7.4,前川 守嗣,18.7,5.02,7.46,澤 大介,18.82,4.62,7.2,吉田 翔悟,18.91,4.74,7.38,山崎 義明,18.54,4.86,7.39,谷口 丞,18.69,4.86,7.34
202609092008,2026-09-09,20,08R,18:33,2026-09-09T18:24:22.613133+09:00,3,一周,まわり足,直線,上平 真二,37.35,6.0,6.19,濱崎 直矢,37.67,5.94,6.22,小林 一樹,37.92,5.93,6.25,藤原 孝斗,37.75,5.95,6.25,諏訪 玲奈,38.39,6.18,6.13,金子 順一,38.39,6.03,6.2
202609092408,2026-09-09,24,08R,18:43,2026-09-09T18:34:20.114955+09:00,3,一周,まわり足,直線,菅 章哉,37.53,6.33,7.37,重木 輝彦,37.33,6.27,7.33,西山 貴浩,38.1,6.26,7.37,西橋 奈未,37.5,6.2,7.47,馬場 貴也,37.33,6.03,7.33,安河内 健,37.8,6.23,7.43
202609090109,2026-09-09,01,09R,18:54,2026-09-09T18:44:26.888561+09:00,3,半周ラップ,まわり足,直線,笠原 亮,18.85,4.77,7.28,山本 寛久,18.56,4.94,7.43,湯川 浩司,18.54,4.66,7.17,松江 秀徳,19.04,4.96,7.34,山谷 央,18.91,4.83,7.5,花本 夏樹,19.14,4.97,7.38
202609092009,2026-09-09,20,09R,19:04,2026-09-09T18:54:28.052322+09:00,3,一周,まわり足,直線,中辻 博訓,37.82,5.76,6.3,柴田 大輔,37.87,5.8,6.24,大田 直弥,38.71,6.05,6.39,本田 愛,39.08,6.53,6.32,山口 隼人,38.67,6.47,6.2,若狭 奈美子,38.96,6.28,6.27
202609092409,2026-09-09,24,09R,19:14,2026-09-09T19:04:30.906941+09:00,3,一周,まわり足,直線,松井 繁,37.93,6.37,7.56,久田 敏之,37.5,6.13,7.37,石橋 道友,38.18,6.62,7.64,毒島 誠,37.51,6.9,7.47,上田 龍星,37.46,6.3,7.37,前原 大道,37.53,6.27,7.47
202609090110,2026-09-09,01,10R,19:25,2026-09-09T19:16:20.512648+09:00,3,半周ラップ,まわり足,直線,赤岩 善生,18.47,4.61,7.45,笠 雅雄,18.75,4.63,7.4,田村 隆信,18.81,4.59,7.66,廣瀬 将亨,18.74,4.61,7.6,林 美憲,18.95,4.82,7.52,武富 智亮,18.99,4.74,7.58
202609092010,2026-09-09,20,10R,19:36,2026-09-09T19:26:22.467755+09:00,3,一周,まわり足,直線,松尾 昂明,37.55,5.87,6.21,梶山 涼斗,37.91,5.85,6.28,中村 栄治,38.25,5.99,6.31,村松 修二,37.99,5.93,6.25,佐藤 旭,38.21,6.09,6.22,夏山 亮平,38.54,6.22,6.31
