レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202609090507,2026-09-09,05,07R,14:01,2026-09-09T14:20:33.383657+09:00,1405,差　し,2,田中　　　堅,"1'49""9",1,大崎　　　翔,"1'52""0",6,吉川　　昭男,"1'52""9",3,大西　　　賢,"1'53""9",4,鈴木　　章司,,5,畑田　　汰一,,1,0.13,,2,0.17,,6,0.12,,3,0.08,,4,0.14,,5,0.23,,2,7,3.0,2.0,30.0,25.0
202609091308,2026-09-09,13,08R,14:06,2026-09-09T14:22:24.234489+09:00,1409,逃　げ,1,岩崎　　正哉,"1'49""3",2,高濱　　芳久,"1'50""9",5,山川　　雄大,"1'53""0",3,室田　　泰史,"1'54""8",6,河村　　　了,"1'55""9",4,加木　　　郁,"1'58""3",1,0.11,,2,0.11,,3,0.03,,4,0.13,,5,0.16,,6,0.14,,3,2,3.0,0.0,21.8,24.7
202609091708,2026-09-09,17,08R,14:10,2026-09-09T14:28:33.341153+09:00,1414,まくり差し,6,堀本　　和也,"1'53""0",3,権藤　　俊光,"1'54""0",1,幸野　　史明,"1'54""9",2,小黒　　竜吾,"1'55""8",4,木場　雄二郎,"1'57""6",5,八戸　　琉楓,"2'00""9",1,0.11,,2,0.16,,3,0.1,,4,0.1,,5,0.31,,6,0.2,,2,2,6.0,7.0,27.0,26.0
202609092112,2026-09-09,21,12R,14:13,2026-09-09T14:28:33.341153+09:00,1416,逃　げ,1,仲谷　　颯仁,"1'48""7",5,西野　　雄貴,"1'50""0",3,君島　　秀三,"1'51""6",6,下寺　　秀和,"1'53""4",4,鶴本　　崇文,,,,,1,0.02,,2,-0.01,F,3,0.01,,4,0.02,,5,0.08,,6,0.07,,2,2,5.0,5.0,24.3,26.0
202609091108,2026-09-09,11,08R,14:16,2026-09-09T14:32:30.588797+09:00,1419,まくり,3,笹木　　香吾,"1'51""7",2,大島　隆乃介,"1'52""8",5,藤田　　俊祐,"1'53""7",1,宮崎　心之介,"1'55""3",6,宇留田　翔平,,4,垂水　　　悠,,1,0.09,,2,0.14,,3,0.14,,4,0.14,,5,0.17,,6,0.16,,3,2,3.0,4.0,22.0,26.0
202609091608,2026-09-09,16,08R,14:22,2026-09-09T14:38:32.386306+09:00,1426,抜　き,2,井上　　大輔,"1'50""1",5,山口　　　亮,"1'51""2",4,古川　　誠之,"1'52""5",3,村岡　　　賢,"1'54""4",6,佐藤　　右京,,1,中山　　　将,,1,0.24,,2,0.12,,3,0.17,,4,0.16,,5,0.12,,6,0.06,,2,5,3.0,3.0,24.0,27.0
202609090408,2026-09-09,04,08R,14:24,2026-09-09T14:40:30.836913+09:00,1427,まくり,3,永井　　聖美,"1'52""6",1,真子　奈津実,"1'54""2",2,土屋　　　蘭,"1'54""9",4,今井　　裕梨,"1'55""0",6,村上　宗太郎,,5,登　　みひ果,,1,0.25,,2,0.28,,3,0.2,,4,0.13,,5,0.15,,6,0.33,,2,5,5.0,4.0,30.0,26.0
202609091412,2026-09-09,14,12R,14:28,2026-09-09T14:40:30.836913+09:00,1432,逃　げ,1,米丸　　乃絵,"1'12""7",6,平高　　奈菜,"1'14""2",2,藤原　　菜希,"1'14""6",3,安井　　瑞紀,"1'15""9",4,赤井　　　睦,,5,西岡　　成美,,1,0.11,,2,0.11,,3,0.15,,4,0.16,,5,0.12,,6,0.11,,3,8,5.0,5.0,22.0,27.0
202609090508,2026-09-09,05,08R,14:32,2026-09-09T14:50:27.352275+09:00,1436,逃　げ,1,永田　　秀二,"1'49""5",4,鋤柄　　貴俊,"1'50""7",2,伊藤　　雄二,"1'52""9",3,柳橋　　宏紀,"1'53""0",5,寺本　　昇平,,6,堀井　　涼平,,1,0.11,,2,0.07,,3,0.16,,5,0.12,,4,0.12,,6,0.1,,2,1,1.0,2.0,27.0,25.0
202609091309,2026-09-09,13,09R,14:37,2026-09-09T14:54:23.954927+09:00,1440,逃　げ,1,川崎　　誠志,"1'50""2",2,深水　慎一郎,"1'51""3",6,渡邊　雄一郎,"1'51""9",5,佐々木　英樹,"1'53""8",3,荒川　　健太,"1'54""9",4,松本　　浩貴,"1'55""2",1,0.31,,2,0.29,,3,0.21,,4,0.17,,5,0.16,,6,0.16,,3,,0.0,0.0,21.8,24.7
202609091709,2026-09-09,17,09R,14:40,2026-09-09T14:58:25.856311+09:00,1444,まくり,5,今村　　暢孝,"1'52""3",6,鈴木　　裕隆,"1'54""0",4,佐竹　　友樹,"1'54""8",1,安田　　吉宏,"1'55""6",2,中田　　友也,"2'00""9",3,杉山　　貴博,"2'03""8",1,0.18,,5,0.11,,2,0.15,,3,0.17,,4,0.13,,6,0.21,,2,2,5.0,6.0,27.0,26.0
202609091109,2026-09-09,11,09R,14:45,2026-09-09T15:02:28.977031+09:00,1448,まくり,4,松田　　淳平,"1'50""9",5,佐野　　優都,"1'53""0",3,遠藤　　圭吾,"1'53""7",6,上野　　拓馬,"1'54""7",1,吉田　　一心,,2,楠　　将太郎,,1,0.22,,2,0.23,,3,0.29,,4,0.19,,6,0.28,,5,0.29,,3,1,3.0,3.0,20.0,26.0
202609091609,2026-09-09,16,09R,14:50,2026-09-09T15:10:31.966603+09:00,1454,差　し,4,渋谷　　明憲,"1'50""0",1,後藤　　翔之,"1'51""2",2,國分　将太郎,"1'51""7",5,池永　　　太,"1'54""5",6,中北　　　涼,,3,上瀧　　絢也,,1,0.23,,2,0.33,,3,0.24,,4,0.22,,5,0.16,,6,0.21,,2,6,3.0,3.0,24.0,27.0
202609090409,2026-09-09,04,09R,14:56,2026-09-09T15:14:30.052491+09:00,1459,逃　げ,1,湯淺　　紀香,"1'52""7",3,金田　　幸子,"1'53""8",2,小川　　時光,"1'55""8",6,西舘　　果里,"1'57""3",4,植竹　　玲奈,,5,落合　　直子,,1,0.18,,2,0.21,,3,0.19,,4,0.17,,5,0.19,,6,0.18,,3,5,2.0,3.0,29.0,26.0
202609090509,2026-09-09,05,09R,15:04,2026-09-09T15:22:18.752212+09:00,1508,逃　げ,1,梶野　　学志,"1'49""7",3,吉田　　俊彦,"1'51""2",5,安達　　裕樹,"1'53""1",4,冨田　　秀幸,"1'54""6",2,松村　　康太,,6,大澤　　大夢,,1,0.08,,2,0.07,,3,0.06,,4,0.04,,5,0.03,,6,0.05,,3,2,1.0,2.0,27.0,25.0
202609091310,2026-09-09,13,10R,15:09,2026-09-09T15:26:29.510323+09:00,1512,逃　げ,1,大神　　康司,"1'50""0",3,前田　　　翔,"1'51""2",5,藤田　　浩人,"1'51""5",2,森定　　晃史,"1'51""9",6,守屋　　大地,"1'54""0",4,村上　　功祐,"1'57""1",1,0.22,,2,0.2,,3,0.21,,4,0.22,,5,0.21,,6,0.17,,3,2,1.0,0.0,22.0,24.6
202609091710,2026-09-09,17,10R,15:14,2026-09-09T15:30:36.942849+09:00,1517,逃　げ,1,尾形　　栄治,"1'52""1",2,小坂　　宗司,"1'52""6",6,堂原　　洋史,"1'54""2",3,大串　　重幸,"1'55""0",4,村上　　彰一,"1'56""9",5,小宮　　涼雅,"1'58""6",1,0.14,,2,0.17,,3,0.2,,4,0.23,,5,0.27,,6,0.16,,2,2,4.0,5.0,27.0,26.0
202609092401,2026-09-09,24,01R,15:15,2026-09-09T15:32:22.523334+09:00,1518,逃　げ,1,赤坂　　俊輔,"1'14""5",2,宮田　　龍馬,"1'15""2",3,前原　　大道,"1'15""5",4,重木　　輝彦,"1'16""2",6,永井　　彪也,,5,北野　　輝季,,1,0.17,,2,0.21,,3,0.23,,4,0.25,,5,0.2,,6,0.25,,1,2,8.0,7.0,27.0,29.0
202609090101,2026-09-09,01,01R,15:18,2026-09-09T15:36:28.685652+09:00,1522,まくり差し,3,鈴木　　峻佑,"1'51""2",4,山崎　　義明,"1'52""3",2,小野　　信樹,"1'54""9",1,橋本　　久和,"1'56""1",5,松本　　真広,"1'57""6",6,鳥本　　智史,"1'59""0",1,0.19,,2,0.16,,3,0.08,,4,0.08,,5,0.21,,6,0.14,,3,8,2.0,1.0,23.0,23.0
202609092001,2026-09-09,20,01R,15:20,2026-09-09T15:36:28.685652+09:00,1523,逃　げ,1,中島　　真二,"1'52""5",3,渡辺　　千草,"1'53""4",4,大田　　直弥,"1'53""9",5,梶山　　涼斗,"1'55""9",6,山下　　心一,,2,金子　　順一,,1,0.17,,2,0.2,,3,0.15,,4,0.22,,5,0.16,,6,0.12,,2,2,4.0,4.0,24.0,26.0
202609091110,2026-09-09,11,10R,15:25,2026-09-09T15:46:21.740920+09:00,1528,差　し,2,濱野　　斗馬,"1'49""7",3,市川　　健太,"1'51""8",5,渡邊　　雄斗,"1'52""8",1,長谷川　晴哉,"1'53""4",6,塚越　　海斗,,4,山崎　　　祥,,1,0.15,,2,0.06,,3,0.09,,4,0.21,,5,0.04,,6,0.07,,3,,0.0,2.0,20.0,26.0
202609091610,2026-09-09,16,10R,15:27,2026-09-09T15:46:21.740920+09:00,1531,逃　げ,1,滝川　真由子,"1'48""9",4,川崎　　智稔,"1'50""0",5,森高　　一真,"1'50""9",3,小池　　哲也,"1'53""5",2,永井　　　源,,6,三嶌　さらら,,1,0.08,,2,0.06,,3,0.08,,4,0.07,,5,0.09,,6,0.11,,2,6,2.0,3.0,24.0,27.0
202609090410,2026-09-09,04,10R,15:29,2026-09-09T15:48:21.949549+09:00,1532,まくり,3,中村　かなえ,"1'51""8",1,平山　　智加,"1'52""7",4,川尻　　泰輔,"1'53""9",5,関野　　　文,"1'55""9",6,中谷　　朋子,,2,中村　　　尊,,1,0.16,,6,0.16,,2,0.32,,3,0.11,,4,0.11,,5,0.19,,3,1,2.0,3.0,28.0,26.0
202609090510,2026-09-09,05,10R,15:37,2026-09-09T15:54:28.611317+09:00,1541,逃　げ,1,北中　　元樹,"1'50""7",4,津久井　拓也,"1'51""8",3,乙津　　康志,"1'52""9",2,大場　　　敏,"1'53""5",6,一柳　　和孝,,5,伊藤　　誠二,,1,0.07,,2,0.12,,3,0.16,,4,0.21,,5,0.15,,6,0.16,,2,8,1.0,2.0,26.0,25.0
202609091311,2026-09-09,13,11R,15:41,2026-09-09T15:58:22.605823+09:00,1544,逃　げ,1,坂口　　　周,"1'49""4",3,富永　　修一,"1'50""1",5,石井　　伸長,"1'51""9",6,丸岡　　正典,"1'53""0",2,木山　　和幸,"1'54""1",4,伊藤　　啓三,"1'56""9",1,0.14,,2,0.15,,3,0.12,,4,0.12,,5,0.18,,6,0.19,,3,2,1.0,0.0,22.1,24.6
202609092402,2026-09-09,24,02R,15:45,2026-09-09T16:00:58.395406+09:00,1548,逃　げ,1,石橋　　道友,"1'14""1",3,馬場　　貴也,"1'15""1",2,西岡　　顕心,"1'15""5",6,辻　　　栄蔵,"1'16""9",4,小池　　修平,,5,松本　　純平,,1,0.07,,2,0.11,,3,0.1,,4,0.1,,5,0.14,,6,0.14,,1,2,7.0,6.0,27.0,29.0
202609090102,2026-09-09,01,02R,15:43,2026-09-09T16:02:30.032039+09:00,1547,まくり差し,3,廣瀬　　将亨,"1'50""4",4,山本　　隆幸,"1'51""5",5,眞鳥　　康太,"1'53""0",2,山谷　　　央,"1'54""2",1,花本　　夏樹,"1'56""2",6,松尾　　光広,"1'56""5",1,0.11,,2,0.13,,3,0.11,,4,0.16,,5,0.17,,6,0.21,,2,1,2.0,1.0,23.0,23.0
202609092002,2026-09-09,20,02R,15:48,2026-09-09T16:04:22.587038+09:00,1551,差　し,2,村松　　将平,"1'51""0",1,杉田　　篤光,"1'52""7",5,松尾　　昂明,"1'53""9",3,濱崎　　直矢,"1'54""4",4,間嶋　　仁志,,6,稲生　　夏季,,1,0.22,,2,0.17,,3,0.16,,4,0.22,,5,0.14,,6,0.21,,3,2,3.0,3.0,24.0,26.0
202609091711,2026-09-09,17,11R,15:52,2026-09-09T16:10:32.913324+09:00,1555,まくり差し,3,東　　　潤樹,"1'59""0",2,松尾　　　拓,"2'00""6",4,櫻井　　　優,"2'02""0",5,大庭　　元明,"2'04""1",1,前田　　聖文,"2'08""9",,,,1,0.21,,2,0.11,,3,0.12,,4,0.16,,5,0.09,,6,0.16,,2,2,5.0,6.0,27.0,26.0
202609091111,2026-09-09,11,11R,15:58,2026-09-09T16:14:21.458309+09:00,1601,逃　げ,1,竹間　　隆晟,"1'48""6",3,水谷　　理人,"1'51""7",4,数原　　　魁,"1'52""7",2,大原　　祥昌,"1'53""2",5,小川　竜太朗,,6,村松　　栄太,,1,0.08,,2,0.12,,3,0.07,,4,0.13,,5,0.14,,6,0.17,,3,5,2.0,2.0,20.0,26.0
202609091611,2026-09-09,16,11R,16:01,2026-09-09T16:22:32.639429+09:00,1606,逃　げ,1,和田　　兼輔,"1'57""8",2,松尾　　　充,"2'01""3",4,松山　　将吾,"2'04""8",3,永田　　義紘,"2'06""1",6,原　　　豊土,,,,,1,0.07,,2,0.15,,3,0.14,,4,0.13,,5,0.17,,6,0.21,,2,6,2.0,3.0,24.0,27.0
202609090411,2026-09-09,04,11R,16:03,2026-09-09T16:22:32.639429+09:00,1606,抜　き,1,佐藤　隆太郎,"1'50""7",2,櫻本　あゆみ,"1'52""0",6,喜井　つかさ,"1'54""0",3,黒澤　めぐみ,"1'54""1",5,来田　　衣織,,4,樋口　由加里,,1,0.04,,2,0.11,,3,0.07,,4,0.13,,5,0.07,,6,0.11,,2,1,4.0,3.0,25.0,26.0
202609090103,2026-09-09,01,03R,16:09,2026-09-09T16:26:28.673387+09:00,1613,差　し,2,相馬　　　翔,"1'51""0",3,笠　　　雅雄,"1'51""5",4,山本　　寛久,"1'53""3",6,笠原　　　亮,"1'54""6",5,笠置　　博之,"1'55""3",1,齋藤　　　勇,"1'56""1",1,0.15,,2,0.14,,3,0.13,,4,0.2,,5,0.25,,6,0.24,,2,1,2.0,1.0,23.0,23.0
202609090511,2026-09-09,05,11R,16:11,2026-09-09T16:28:24.357862+09:00,1615,逃　げ,1,木田　峰由季,"1'48""7",4,一瀬　　　明,"1'50""7",6,藤田　　靖弘,"1'52""6",3,伏田　　裕隆,"1'53""0",5,平田　健之佑,,2,杉江　　浩明,,1,0.08,,2,0.11,,3,0.07,,4,0.07,,5,0.09,,6,0.11,,2,1,2.0,2.0,26.0,25.0
202609092403,2026-09-09,24,03R,16:15,2026-09-09T16:30:27.502566+09:00,1618,抜　き,4,上田　　龍星,"1'14""6",3,中澤　　和志,"1'15""0",6,西山　　貴浩,"1'16""2",1,河野　　　大,"1'16""3",5,船岡　洋一郎,,2,濱野谷　憲吾,,1,0.03,,2,0.12,,3,0.07,,4,0.11,,5,0.09,,6,0.12,,1,2,6.0,5.0,27.0,29.0
202609092003,2026-09-09,20,03R,16:13,2026-09-09T16:34:26.097527+09:00,1616,差　し,4,森口　　和紀,"1'50""8",3,大須賀　　友,"1'52""3",2,藤原　　孝斗,"1'54""3",5,片岡　　恵里,"1'55""2",1,佐藤　　　旭,,6,吉川　　颯汰,,1,0.29,,2,0.18,,3,0.19,,4,0.16,,5,0.26,,6,0.29,,3,2,3.0,3.0,24.0,26.0
202609091312,2026-09-09,13,12R,16:23,2026-09-09T16:34:26.097527+09:00,1626,逃　げ,1,山田　　哲也,"1'49""7",2,古結　　　宏,"1'50""2",4,小野寺　智洋,"1'51""8",5,齊藤　　　優,"1'53""0",3,荒井　　翔伍,"1'53""1",6,出畑　　孝典,"1'56""0",1,0.06,,2,0.07,,3,0.07,,4,0.06,,5,0.02,,6,0.04,,3,,0.0,0.0,22.3,24.6
202609091112,2026-09-09,11,12R,16:29,2026-09-09T16:40:32.500750+09:00,1632,逃　げ,1,竹下　　大樹,"1'48""6",5,西川　　拓利,"1'50""7",4,津田　　陸翔,"1'51""4",2,廣瀬　　　凜,"1'53""3",3,藤原　　仙二,,6,仲　　　航太,,1,0.11,,2,0.17,,3,0.24,,4,0.14,,5,0.15,,6,0.22,,3,7,1.0,1.0,20.0,26.0
202609091712,2026-09-09,17,12R,16:34,2026-09-09T16:48:28.385160+09:00,1637,逃　げ,1,田中　信一郎,"1'51""5",5,森野　　正弘,"1'52""6",3,西野　　翔太,"1'53""9",2,丸尾　　義孝,"1'54""4",6,権藤　　俊光,"1'56""8",4,上條　　嘉嗣,"1'59""6",1,0.16,,2,0.18,,3,0.16,,4,0.27,,5,0.22,,6,0.25,,2,2,6.0,7.0,27.0,26.0
202609090412,2026-09-09,04,12R,16:38,2026-09-09T16:50:25.090946+09:00,1641,逃　げ,1,長田　　頼宗,"1'51""8",5,藤井　　太雅,"1'52""8",3,門間　　雄大,"1'54""8",2,高石　　梨菜,"1'55""1",6,渡邉　真奈美,,4,土屋　実沙希,,1,0.11,,2,0.14,,3,0.14,,4,0.26,,5,0.21,,6,0.21,,2,1,5.0,3.0,25.0,26.0
202609090104,2026-09-09,01,04R,16:35,2026-09-09T16:52:26.375215+09:00,1639,まくり,3,宇佐見　　淳,"1'50""6",5,前川　　守嗣,"1'52""2",4,湯川　　浩司,"1'53""4",1,武富　　智亮,"1'54""8",6,谷野　　錬志,"1'55""8",2,萩原　　知哉,"1'59""1",1,0.22,,2,0.23,,3,0.18,,4,0.15,,5,0.11,,6,0.09,,2,3,4.0,3.0,23.0,23.0
202609092004,2026-09-09,20,04R,16:41,2026-09-09T16:58:28.161979+09:00,1644,まくり,4,井内　将太郎,"1'51""5",1,蒲原　　健太,"1'53""3",2,花田　　凱成,"1'53""8",6,小林　　一樹,"1'56""0",5,嶋　　　義信,,3,夏山　　亮平,,1,0.13,,2,0.12,,4,0.07,,6,0.08,,3,0.12,,5,0.12,,2,2,4.0,4.0,24.0,26.0
202609091612,2026-09-09,16,12R,16:44,2026-09-09T16:58:28.161979+09:00,1648,逃　げ,1,森永　　　淳,"1'50""0",2,渡邊　伸太郎,"1'51""1",3,篠崎　　元志,"1'52""6",4,青木　幸太郎,"1'53""4",6,平田　さやか,,5,中山　　　将,,1,0.18,,2,0.24,,3,0.19,,4,0.2,,5,0.25,,6,0.22,,2,6,2.0,3.0,24.0,27.0
202609090512,2026-09-09,05,12R,16:46,2026-09-09T17:00:49.710297+09:00,1650,差　し,2,畑田　　汰一,"1'48""6",1,田中　　　豪,"1'50""8",3,北村　　征嗣,"1'52""3",4,大澤　　普司,"1'53""0",5,佐藤　　大介,,6,上村　　純一,,1,0.13,,2,0.17,,3,0.14,,4,0.19,,5,0.19,,6,0.19,,2,2,4.0,2.0,25.0,25.0
202609092404,2026-09-09,24,04R,16:50,2026-09-09T17:04:30.264073+09:00,1653,逃　げ,1,松田　大志郎,"1'13""7",2,杉山　　正樹,"1'15""1",6,久田　　敏之,"1'15""8",5,若林　　　将,"1'16""2",4,原田　　幸哉,,3,須藤　　博倫,,1,0.11,,2,0.14,,3,0.12,,4,0.09,,5,0.08,,6,0.02,,1,2,7.0,6.0,27.0,29.0
202609090105,2026-09-09,01,05R,17:01,2026-09-09T17:22:28.862878+09:00,1705,逃　げ,1,林　　　美憲,"1'51""6",6,赤岩　　善生,"1'52""0",4,河野　　真也,"1'54""6",5,加倉　　侑征,"1'55""9",3,松江　　秀徳,"1'56""5",2,中島　　　航,"2'00""0",1,0.29,,6,0.31,,2,0.34,,3,0.35,,4,0.44,,5,0.39,,2,3,5.0,4.0,22.0,23.0
202609092005,2026-09-09,20,05R,17:10,2026-09-09T17:26:23.276452+09:00,1713,抜　き,4,田中　　和也,"1'50""6",1,村松　　修二,"1'52""2",2,桐本　　康臣,"1'54""0",5,西原　　明生,"1'55""7",3,寺島　　美里,,6,山口　　隼人,,1,0.06,,2,0.08,,3,0.09,,4,0.12,,5,0.2,,6,0.35,,2,3,5.0,5.0,24.0,26.0
202609092405,2026-09-09,24,05R,17:19,2026-09-09T17:32:28.354539+09:00,1722,抜　き,3,山田　　康二,"1'13""4",1,佐々木　康幸,"1'14""5",2,下條　雄太郎,"1'15""8",6,瓜生　　正義,"1'16""1",4,桑原　　　悠,,5,中野　　次郎,,1,0.07,,2,0.17,,3,0.11,,4,0.1,,5,0.11,,6,0.08,,1,2,6.0,5.0,27.0,29.0
202609090106,2026-09-09,01,06R,17:28,2026-09-09T17:44:22.550115+09:00,1732,まくり差し,5,八木　　治樹,"1'51""5",4,阪本　　勇介,"1'52""1",1,田村　　隆信,"1'54""2",6,品川　　賢次,"1'55""1",3,三品　　隆浩,"1'56""3",2,松浦　　　勝,"1'58""4",1,0.14,,2,0.17,,3,0.19,,4,0.14,,5,0.13,,6,0.14,,3,3,4.0,3.0,21.0,23.0
202609092006,2026-09-09,20,06R,17:37,2026-09-09T17:56:25.295385+09:00,1740,差　し,2,今垣　光太郎,"1'52""2",5,藤田　　竜弘,"1'53""1",1,長畑　　友輔,"1'54""1",3,中島　　真二,"1'55""7",6,中村　　栄治,,,,,1,0.15,,2,0.16,,3,0.16,,4,0.11,,5,0.08,,6,0.13,,2,3,4.0,4.0,24.0,26.0
202609092406,2026-09-09,24,06R,17:46,2026-09-09T18:04:23.358339+09:00,1749,差　し,2,原田　才一郎,"1'13""9",1,石渡　　鉄兵,"1'15""0",4,宮田　　龍馬,"1'16""3",5,高憧　　四季,"1'16""9",3,丸野　　一樹,,6,峰　　　竜太,,1,0.11,,2,0.09,,3,0.08,,4,0.07,,5,0.08,,6,0.04,,1,2,6.0,5.0,27.0,29.0
202609090107,2026-09-09,01,07R,17:55,2026-09-09T18:12:22.275193+09:00,1759,逃　げ,1,若林　　樹蘭,"1'51""1",2,廣瀬　　篤哉,"1'52""0",3,鳥居塚　孝博,"1'53""6",4,松本　　真広,"1'54""5",6,森　　　智哉,"1'55""6",5,相馬　　　翔,"1'58""6",1,0.19,,2,0.19,,3,0.21,,4,0.27,,5,0.23,,6,0.34,,3,3,3.0,2.0,20.0,23.0
202609092007,2026-09-09,20,07R,18:04,2026-09-09T18:22:28.779364+09:00,1807,逃　げ,1,岡崎　　恭裕,"1'51""6",4,大瀧　明日香,"1'52""8",6,三川　　昂暁,"1'53""9",2,荻野　　裕介,"1'54""5",3,山下　　心一,,5,杉田　　篤光,,1,0.12,,2,0.18,,3,0.18,,4,0.21,,5,0.26,,6,0.24,,2,3,4.0,4.0,25.0,26.0
202609092407,2026-09-09,24,07R,18:13,2026-09-09T18:28:20.850876+09:00,1816,逃　げ,1,深谷　　知博,"1'50""2",2,上野　真之介,"1'52""4",4,村上　　　遼,"1'53""5",3,守屋　　美穂,"1'54""5",5,中村　　泰平,,6,平尾　　崇典,,1,0.11,,2,0.09,,3,0.11,,4,0.07,,5,0.09,,6,0.12,,1,2,5.0,4.0,26.0,29.0
202609090108,2026-09-09,01,08R,18:23,2026-09-09T18:40:31.021655+09:00,1827,逃　げ,1,伊藤　　将吉,"1'50""6",2,前川　　守嗣,"1'52""1",5,山崎　　義明,"1'53""2",4,吉田　　翔悟,"1'55""0",6,谷口　　　丞,"1'57""1",3,澤　　　大介,"1'59""2",1,0.17,,3,0.15,,2,0.1,,4,0.11,,5,0.13,,6,0.14,,3,3,3.0,2.0,20.0,23.0
202609092008,2026-09-09,20,08R,18:33,2026-09-09T18:50:26.899875+09:00,1836,逃　げ,1,上平　　真二,"1'50""5",2,濱崎　　直矢,"1'51""9",6,金子　　順一,"1'54""7",4,藤原　　孝斗,"1'56""2",5,諏訪　　玲奈,,3,小林　　一樹,,1,0.08,,2,0.12,,3,0.06,,6,0.09,,4,0.08,,5,0.08,,2,3,5.0,5.0,25.0,26.0
202609092408,2026-09-09,24,08R,18:43,2026-09-09T19:00:46.788730+09:00,1846,まくり差し,5,馬場　　貴也,"1'51""1",4,西橋　　奈未,"1'51""9",3,西山　　貴浩,"1'54""3",6,安河内　　健,"1'55""5",2,重木　　輝彦,,1,菅　　　章哉,,1,0.3,,2,0.21,,3,0.21,,4,0.16,,5,0.15,,6,0.17,,1,2,6.0,5.0,26.0,29.0
202609092009,2026-09-09,20,09R,19:04,2026-09-09T19:20:20.316510+09:00,1907,逃　げ,1,中辻　　博訓,"1'51""0",2,柴田　　大輔,"1'52""9",6,若狭　奈美子,"1'54""2",3,大田　　直弥,"1'55""0",5,山口　　隼人,,4,本田　　　愛,,1,0.16,,2,0.2,,3,0.18,,4,0.19,,6,0.17,,5,0.18,,2,3,5.0,5.0,25.0,26.0
202609090109,2026-09-09,01,09R,18:54,2026-09-09T19:24:19.059475+09:00,1858,まくり差し,2,山本　　寛久,"1'54""4",1,笠原　　　亮,"1'57""5",3,湯川　　浩司,"2'00""7",4,松江　　秀徳,"2'02""0",6,花本　　夏樹,"2'06""3",,,,1,0.13,,6,0.17,,2,0.1,,3,0.14,,4,0.15,,5,0.2,,3,4,3.0,2.0,19.0,23.0
202609092409,2026-09-09,24,09R,19:14,2026-09-09T19:34:22.804721+09:00,1917,逃　げ,1,松井　　　繁,"1'55""7",2,久田　　敏之,"1'57""0",3,石橋　　道友,"1'58""5",4,毒島　　　誠,"2'00""6",,,,,,,1,0.17,,2,0.11,,3,0.21,,4,0.16,,5,0.21,,6,0.22,,1,2,6.0,5.0,26.0,29.0
