記録日,場コード,モーター番号,節,節最終日,走行日,日次,走,級別,グレード分類,進入,着順,生得点,セルμ,セルσ,残差z,減衰重み
2026-09-09,03,28,4,2026-07-16,2026-07-15,5,2,A2,G2_G3_一般,1,2,60,61.5903,20.9012,-0.076089,0.523647
2026-09-09,03,28,5,2026-06-16,2026-06-11,1,1,B1,全,2,5,20,47.2931,32.6558,-0.835781,0.353553
2026-09-09,03,28,5,2026-06-16,2026-06-12,2,1,B1,全,4,5,20,40.1093,32.4591,-0.619528,0.357661
2026-09-09,03,28,5,2026-06-16,2026-06-12,2,2,B1,全,3,4,40,44.9883,33.0758,-0.150814,0.357661
2026-09-09,03,28,5,2026-06-16,2026-06-13,3,1,B1,全,1,5,20,69.0702,33.6079,-1.460078,0.361817
2026-09-09,03,28,5,2026-06-16,2026-06-14,4,1,B1,全,6,1,100,25.5296,26.0515,2.858587,0.366021
2026-09-09,03,28,5,2026-06-16,2026-06-14,4,2,B1,全,5,5,20,35.6085,30.3795,-0.513785,0.366021
2026-09-09,03,28,5,2026-06-16,2026-06-15,5,1,B1,全,5,2,80,35.6085,30.3795,1.46123,0.370274
2026-09-09,03,28,5,2026-06-16,2026-06-15,5,2,B1,全,2,2,80,47.2931,32.6558,1.001567,0.370274
2026-09-09,03,29,0,2026-09-08,2026-09-05,1,1,B1,全,2,5,20,47.2931,32.6558,-0.835781,0.954842
2026-09-09,03,29,0,2026-09-08,2026-09-05,1,2,B1,全,6,5,20,25.5296,26.0515,-0.212256,0.954842
2026-09-09,03,29,0,2026-09-08,2026-09-06,2,1,B1,全,5,6,0,35.6085,30.3795,-1.172123,0.965936
2026-09-09,03,29,0,2026-09-08,2026-09-07,3,1,B1,全,1,1,100,69.0702,33.6079,0.920313,0.97716
2026-09-09,03,29,0,2026-09-08,2026-09-07,3,2,B1,全,3,4,40,44.9883,33.0758,-0.150814,0.97716
2026-09-09,03,29,1,2026-08-26,2026-08-21,1,1,B1,全,6,4,40,25.5296,26.0515,0.555455,0.802923
2026-09-09,03,29,1,2026-08-26,2026-08-22,2,1,B1,全,6,5,20,25.5296,26.0515,-0.212256,0.812252
2026-09-09,03,29,1,2026-08-26,2026-08-22,2,2,B1,全,6,6,0,25.5296,26.0515,-0.979967,0.812252
2026-09-09,03,29,1,2026-08-26,2026-08-23,3,1,B1,全,6,6,0,25.5296,26.0515,-0.979967,0.82169
2026-09-09,03,29,1,2026-08-26,2026-08-23,3,2,B1,全,6,6,0,25.5296,26.0515,-0.979967,0.82169
2026-09-09,03,29,1,2026-08-26,2026-08-24,4,1,B1,全,6,5,20,25.5296,26.0515,-0.212256,0.831238
2026-09-09,03,29,1,2026-08-26,2026-08-25,5,1,B1,全,6,6,0,25.5296,26.0515,-0.979967,0.840896
2026-09-09,03,29,1,2026-08-26,2026-08-25,5,2,B1,全,6,5,20,25.5296,26.0515,-0.212256,0.840896
2026-09-09,03,29,2,2026-07-28,2026-07-23,1,1,A1,G2_G3_一般,4,3,30,30.8864,16.2045,-0.054701,0.574349
2026-09-09,03,29,2,2026-07-28,2026-07-23,1,2,A1,G2_G3_一般,6,5,10,21.4789,16.5312,-0.694381,0.574349
2026-09-09,03,29,2,2026-07-28,2026-07-24,2,2,A1,G2_G3_一般,3,5,10,31.962,17.5679,-1.25012,0.581023
2026-09-09,03,29,2,2026-07-28,2026-07-25,3,1,A1,G2_G3_一般,2,3,30,33.5275,16.1583,-0.218307,0.587774
2026-09-09,03,29,2,2026-07-28,2026-07-25,3,2,A1,G2_G3_一般,1,5,10,44.3389,12.9747,-2.646612,0.587774
2026-09-09,03,29,2,2026-07-28,2026-07-26,4,2,A1,G2_G3_一般,1,4,20,44.3389,12.9747,-1.875879,0.594604
2026-09-09,03,29,2,2026-07-28,2026-07-27,5,1,A1,G2_G3_一般,3,3,30,31.962,17.5679,-0.111681,0.601513
2026-09-09,03,29,2,2026-07-28,2026-07-27,5,2,A1,G2_G3_一般,6,6,0,21.4789,16.5312,-1.299299,0.601513
2026-09-09,03,29,3,2026-07-16,2026-07-11,1,1,B1,全,4,5,20,40.1093,32.4591,-0.619528,0.5
2026-09-09,03,29,3,2026-07-16,2026-07-12,2,1,B1,全,6,6,0,25.5296,26.0515,-0.979967,0.50581
2026-09-09,03,29,3,2026-07-16,2026-07-12,2,2,B1,全,2,6,0,47.2931,32.6558,-1.44823,0.50581
2026-09-09,03,29,3,2026-07-16,2026-07-13,3,1,B1,全,3,3,60,44.9883,33.0758,0.453858,0.511687
2026-09-09,03,29,3,2026-07-16,2026-07-14,4,1,B1,全,1,1,100,69.0702,33.6079,0.920313,0.517632
2026-09-09,03,29,3,2026-07-16,2026-07-14,4,2,B1,全,5,5,20,35.6085,30.3795,-0.513785,0.517632
2026-09-09,03,29,3,2026-07-16,2026-07-15,5,1,B1,全,5,3,60,35.6085,30.3795,0.802892,0.523647
2026-09-09,03,29,3,2026-07-16,2026-07-15,5,2,B1,全,3,5,20,44.9883,33.0758,-0.755485,0.523647
2026-09-09,03,29,4,2026-06-29,2026-06-24,1,2,B1,全,1,1,100,69.0702,33.6079,0.920313,0.410845
2026-09-09,03,29,4,2026-06-29,2026-06-25,2,1,B1,全,5,6,0,35.6085,30.3795,-1.172123,0.415619
2026-09-09,03,29,4,2026-06-29,2026-06-25,2,2,B1,全,2,4,40,47.2931,32.6558,-0.223331,0.415619
2026-09-09,03,29,4,2026-06-29,2026-06-26,3,2,B1,全,3,1,100,44.9883,33.0758,1.663201,0.420448
2026-09-09,03,29,4,2026-06-29,2026-06-27,4,1,B1,全,4,6,0,40.1093,32.4591,-1.235688,0.425334
2026-09-09,03,29,4,2026-06-29,2026-06-27,4,2,B1,全,6,5,20,25.5296,26.0515,-0.212256,0.425334
2026-09-09,03,29,4,2026-06-29,2026-06-28,5,2,B1,全,2,3,60,47.2931,32.6558,0.389118,0.430276
2026-09-09,03,30,0,2026-09-08,2026-09-05,1,1,B1,全,6,5,20,25.5296,26.0515,-0.212256,0.954842
2026-09-09,03,30,0,2026-09-08,2026-09-05,1,2,B1,全,4,4,40,40.1093,32.4591,-0.003368,0.954842
2026-09-09,03,30,0,2026-09-08,2026-09-06,2,1,B1,全,1,4,40,69.0702,33.6079,-0.86498,0.965936
2026-09-09,03,30,0,2026-09-08,2026-09-07,3,1,B1,全,2,2,80,47.2931,32.6558,1.001567,0.97716
2026-09-09,03,30,0,2026-09-08,2026-09-07,3,2,B1,全,3,6,0,44.9883,33.0758,-1.360157,0.97716
2026-09-09,03,30,1,2026-08-26,2026-08-21,1,2,A1,G2_G3_一般,1,2,40,44.3389,12.9747,-0.334412,0.802923
2026-09-09,03,30,1,2026-08-26,2026-08-22,2,1,A1,G2_G3_一般,4,1,50,30.8864,16.2045,1.179522,0.812252
2026-09-09,03,30,1,2026-08-26,2026-08-22,2,2,A1,G2_G3_一般,6,2,40,21.4789,16.5312,1.120374,0.812252
2026-09-09,03,30,1,2026-08-26,2026-08-23,3,1,A1,G2_G3_一般,5,3,30,27.5325,16.9534,0.145548,0.82169
2026-09-09,03,30,1,2026-08-26,2026-08-23,3,2,A1,G2_G3_一般,2,1,50,33.5275,16.1583,1.01945,0.82169
2026-09-09,03,30,1,2026-08-26,2026-08-24,4,2,A1,G2_G3_一般,1,1,50,44.3389,12.9747,0.436321,0.831238
2026-09-09,03,30,1,2026-08-26,2026-08-25,5,1,A1,G2_G3_一般,6,4,20,21.4789,16.5312,-0.089463,0.840896
2026-09-09,03,30,1,2026-08-26,2026-08-25,5,2,A1,G2_G3_一般,1,1,50,44.3389,12.9747,0.436321,0.840896
2026-09-09,03,30,2,2026-07-28,2026-07-23,1,1,A2,G2_G3_一般,3,1,75,44.2099,24.3336,1.26533,0.574349
2026-09-09,03,30,2,2026-07-28,2026-07-23,1,2,A2,G2_G3_一般,1,3,45,61.5903,20.9012,-0.793753,0.574349
2026-09-09,03,30,2,2026-07-28,2026-07-24,2,2,A2,G2_G3_一般,4,1,75,39.6899,24.025,1.469724,0.581023
2026-09-09,03,30,2,2026-07-28,2026-07-25,3,1,A2,G2_G3_一般,2,5,15,45.2099,24.1312,-1.251903,0.587774
2026-09-09,03,30,2,2026-07-28,2026-07-25,3,2,A2,G2_G3_一般,5,2,60,34.524,22.6356,1.125483,0.587774
2026-09-09,03,30,2,2026-07-28,2026-07-26,4,2,A2,G2_G3_一般,6,3,45,26.6325,21.6904,0.846804,0.594604
2026-09-09,03,30,2,2026-07-28,2026-07-27,5,2,A2,G2_G3_一般,4,6,0,39.6899,24.025,-1.652027,0.601513
2026-09-09,03,30,3,2026-07-16,2026-07-11,1,2,A1,G2_G3_一般,5,3,30,27.5325,16.9534,0.145548,0.5
2026-09-09,03,30,3,2026-07-16,2026-07-12,2,1,A1,G2_G3_一般,3,1,50,31.962,17.5679,1.026759,0.50581
2026-09-09,03,30,3,2026-07-16,2026-07-12,2,2,A1,G2_G3_一般,1,1,50,44.3389,12.9747,0.436321,0.50581
2026-09-09,03,30,3,2026-07-16,2026-07-13,3,2,A1,G2_G3_一般,6,3,30,21.4789,16.5312,0.515456,0.511687
2026-09-09,03,30,3,2026-07-16,2026-07-14,4,1,A1,G2_G3_一般,2,2,40,33.5275,16.1583,0.400572,0.517632
2026-09-09,03,30,3,2026-07-16,2026-07-14,4,2,A1,G2_G3_一般,1,1,50,44.3389,12.9747,0.436321,0.517632
2026-09-09,03,30,3,2026-07-16,2026-07-15,5,1,A1,G2_G3_一般,6,4,20,21.4789,16.5312,-0.089463,0.523647
2026-09-09,03,30,3,2026-07-16,2026-07-15,5,2,A1,G2_G3_一般,1,1,50,44.3389,12.9747,0.436321,0.523647
2026-09-09,03,30,4,2026-06-29,2026-06-24,1,1,B1,全,1,2,80,69.0702,33.6079,0.325215,0.410845
2026-09-09,03,30,4,2026-06-29,2026-06-25,2,1,B1,全,5,3,60,35.6085,30.3795,0.802892,0.415619
2026-09-09,03,30,4,2026-06-29,2026-06-25,2,2,B1,全,6,4,40,25.5296,26.0515,0.555455,0.415619
2026-09-09,03,30,4,2026-06-29,2026-06-26,3,1,B1,全,3,5,20,44.9883,33.0758,-0.755485,0.420448
2026-09-09,03,30,4,2026-06-29,2026-06-27,4,1,B1,全,4,6,0,40.1093,32.4591,-1.235688,0.425334
2026-09-09,03,30,4,2026-06-29,2026-06-27,4,2,B1,全,2,2,80,47.2931,32.6558,1.001567,0.425334
2026-09-09,03,30,4,2026-06-29,2026-06-28,5,1,B1,全,2,4,40,47.2931,32.6558,-0.223331,0.430276
2026-09-09,03,30,5,2026-06-16,2026-06-11,1,2,A2,G2_G3_一般,3,2,60,44.2099,24.3336,0.648899,0.353553
2026-09-09,03,30,5,2026-06-16,2026-06-12,2,1,A2,G2_G3_一般,2,2,60,45.2099,24.1312,0.612902,0.357661
2026-09-09,03,30,5,2026-06-16,2026-06-12,2,2,A2,G2_G3_一般,5,2,60,34.524,22.6356,1.125483,0.357661
2026-09-09,03,30,5,2026-06-16,2026-06-13,3,2,A2,G2_G3_一般,1,1,75,61.5903,20.9012,0.641575,0.361817
2026-09-09,03,30,5,2026-06-16,2026-06-14,4,1,A2,G2_G3_一般,3,2,60,44.2099,24.3336,0.648899,0.366021
2026-09-09,03,30,5,2026-06-16,2026-06-14,4,2,A2,G2_G3_一般,4,5,15,39.6899,24.025,-1.027676,0.366021
2026-09-09,03,30,5,2026-06-16,2026-06-15,5,1,A2,G2_G3_一般,2,1,75,45.2099,24.1312,1.234504,0.370274
2026-09-09,03,30,5,2026-06-16,2026-06-15,5,2,A2,G2_G3_一般,5,2,60,34.524,22.6356,1.125483,0.370274
2026-09-09,03,32,0,2026-09-08,2026-09-05,1,1,B1,全,3,5,20,44.9883,33.0758,-0.755485,0.954842
2026-09-09,03,32,0,2026-09-08,2026-09-05,1,2,B1,全,6,6,0,25.5296,26.0515,-0.979967,0.954842
2026-09-09,03,32,0,2026-09-08,2026-09-06,2,1,B1,全,5,1,100,35.6085,30.3795,2.119569,0.965936
2026-09-09,03,32,0,2026-09-08,2026-09-07,3,1,B1,全,2,3,60,47.2931,32.6558,0.389118,0.97716
2026-09-09,03,32,0,2026-09-08,2026-09-07,3,2,B1,全,1,3,60,69.0702,33.6079,-0.269883,0.97716
2026-09-09,03,32,1,2026-08-26,2026-08-21,1,1,A1,G2_G3_一般,5,1,50,27.5325,16.9534,1.325252,0.802923
2026-09-09,03,32,1,2026-08-26,2026-08-21,1,2,A1,G2_G3_一般,1,1,50,44.3389,12.9747,0.436321,0.802923
2026-09-09,03,32,1,2026-08-26,2026-08-22,2,2,A1,G2_G3_一般,3,2,40,31.962,17.5679,0.457539,0.812252
2026-09-09,03,32,1,2026-08-26,2026-08-23,3,1,A1,G2_G3_一般,4,3,30,30.8864,16.2045,-0.054701,0.82169
2026-09-09,03,32,1,2026-08-26,2026-08-23,3,2,A1,G2_G3_一般,2,4,20,33.5275,16.1583,-0.837186,0.82169
2026-09-09,03,32,1,2026-08-26,2026-08-24,4,2,A1,G2_G3_一般,6,3,30,21.4789,16.5312,0.515456,0.831238
2026-09-09,03,32,1,2026-08-26,2026-08-25,5,1,A1,G2_G3_一般,5,3,30,27.5325,16.9534,0.145548,0.840896
2026-09-09,03,32,1,2026-08-26,2026-08-25,5,2,A1,G2_G3_一般,2,2,40,33.5275,16.1583,0.400572,0.840896
2026-09-09,03,32,2,2026-08-15,2026-08-12,1,1,B1,全,1,4,40,69.0702,33.6079,-0.86498,0.723635
2026-09-09,03,32,2,2026-08-15,2026-08-12,1,2,B1,全,3,3,60,44.9883,33.0758,0.453858,0.723635
2026-09-09,03,32,2,2026-08-15,2026-08-13,2,1,B1,全,2,4,40,47.2931,32.6558,-0.223331,0.732043
2026-09-09,03,32,2,2026-08-15,2026-08-14,3,1,B1,全,6,3,60,25.5296,26.0515,1.323166,0.740549
2026-09-09,03,32,2,2026-08-15,2026-08-14,3,2,B1,全,5,6,0,35.6085,30.3795,-1.172123,0.740549
2026-09-09,03,32,2,2026-08-15,2026-08-15,4,1,B1,全,4,1,100,40.1093,32.4591,1.845112,0.749154
2026-09-09,03,32,2,2026-08-15,2026-08-15,5,1,B1,全,1,1,100,69.0702,33.6079,0.920313,0.749154
2026-09-09,03,32,2,2026-08-15,2026-08-15,5,2,B1,全,3,5,20,44.9883,33.0758,-0.755485,0.749154
2026-09-09,03,32,3,2026-08-10,2026-08-09,1,1,B1,全,1,4,40,69.0702,33.6079,-0.86498,0.698985
2026-09-09,03,32,3,2026-08-10,2026-08-09,1,2,B1,全,3,3,60,44.9883,33.0758,0.453858,0.698985
2026-09-09,03,32,4,2026-07-16,2026-07-11,1,2,B1,全,5,4,40,35.6085,30.3795,0.144554,0.5
2026-09-09,03,32,4,2026-07-16,2026-07-12,2,1,B1,全,1,1,100,69.0702,33.6079,0.920313,0.50581
2026-09-09,03,32,4,2026-07-16,2026-07-12,2,2,B1,全,4,6,0,40.1093,32.4591,-1.235688,0.50581
2026-09-09,03,32,4,2026-07-16,2026-07-13,3,1,B1,全,2,2,80,47.2931,32.6558,1.001567,0.511687
2026-09-09,03,32,4,2026-07-16,2026-07-13,3,2,B1,全,6,4,40,25.5296,26.0515,0.555455,0.511687
2026-09-09,03,32,4,2026-07-16,2026-07-14,4,2,B1,全,3,3,60,44.9883,33.0758,0.453858,0.517632
2026-09-09,03,32,4,2026-07-16,2026-07-15,5,1,B1,全,2,3,60,47.2931,32.6558,0.389118,0.523647
2026-09-09,03,32,4,2026-07-16,2026-07-15,5,2,B1,全,5,4,40,35.6085,30.3795,0.144554,0.523647
2026-09-09,03,32,5,2026-06-29,2026-06-24,1,1,B1,全,4,5,20,40.1093,32.4591,-0.619528,0.410845
2026-09-09,03,32,5,2026-06-29,2026-06-25,2,1,B1,全,1,2,80,69.0702,33.6079,0.325215,0.415619
2026-09-09,03,32,5,2026-06-29,2026-06-25,2,2,B1,全,3,1,100,44.9883,33.0758,1.663201,0.415619
2026-09-09,03,32,5,2026-06-29,2026-06-26,3,1,B1,全,5,2,80,35.6085,30.3795,1.46123,0.420448
2026-09-09,03,32,5,2026-06-29,2026-06-27,4,1,B1,全,2,1,100,47.2931,32.6558,1.614017,0.425334
2026-09-09,03,32,5,2026-06-29,2026-06-27,4,2,B1,全,4,3,60,40.1093,32.4591,0.612792,0.425334
2026-09-09,03,32,5,2026-06-29,2026-06-28,5,1,B1,全,2,2,80,47.2931,32.6558,1.001567,0.430276
2026-09-09,03,32,5,2026-06-29,2026-06-28,5,2,B1,全,5,3,60,35.6085,30.3795,0.802892,0.430276
2026-09-09,03,33,0,2026-09-08,2026-09-05,1,1,B1,全,4,3,60,40.1093,32.4591,0.612792,0.954842
2026-09-09,03,33,0,2026-09-08,2026-09-05,1,2,B1,全,3,5,20,44.9883,33.0758,-0.755485,0.954842
2026-09-09,03,33,0,2026-09-08,2026-09-06,2,2,B1,全,1,2,80,69.0702,33.6079,0.325215,0.965936
2026-09-09,03,33,0,2026-09-08,2026-09-07,3,1,B1,全,2,1,100,47.2931,32.6558,1.614017,0.97716
2026-09-09,03,33,0,2026-09-08,2026-09-07,3,2,B1,全,5,6,0,35.6085,30.3795,-1.172123,0.97716
2026-09-09,03,33,1,2026-08-26,2026-08-21,1,1,A2,G2_G3_一般,5,2,60,34.524,22.6356,1.125483,0.802923
2026-09-09,03,33,1,2026-08-26,2026-08-21,1,2,A2,G2_G3_一般,4,4,30,39.6899,24.025,-0.403326,0.802923
2026-09-09,03,33,1,2026-08-26,2026-08-22,2,2,A2,G2_G3_一般,1,1,75,61.5903,20.9012,0.641575,0.812252
2026-09-09,03,33,1,2026-08-26,2026-08-23,3,1,A2,G2_G3_一般,2,1,75,45.2099,24.1312,1.234504,0.82169
2026-09-09,03,33,1,2026-08-26,2026-08-23,3,2,A2,G2_G3_一般,3,3,45,44.2099,24.3336,0.032468,0.82169
2026-09-09,03,33,1,2026-08-26,2026-08-24,4,2,A2,G2_G3_一般,6,3,45,26.6325,21.6904,0.846804,0.831238
2026-09-09,03,33,1,2026-08-26,2026-08-25,5,1,A2,G2_G3_一般,4,2,60,39.6899,24.025,0.845374,0.840896
2026-09-09,03,33,1,2026-08-26,2026-08-25,5,2,A2,G2_G3_一般,2,2,60,45.2099,24.1312,0.612902,0.840896
2026-09-09,03,33,2,2026-08-15,2026-08-12,1,1,B1,全,2,5,20,47.2931,32.6558,-0.835781,0.723635
2026-09-09,03,33,2,2026-08-15,2026-08-12,1,2,B1,全,6,4,40,25.5296,26.0515,0.555455,0.723635
2026-09-09,03,33,2,2026-08-15,2026-08-13,2,2,B1,全,3,2,80,44.9883,33.0758,1.058529,0.732043
2026-09-09,03,33,2,2026-08-15,2026-08-14,3,1,B1,全,1,6,0,69.0702,33.6079,-2.055176,0.740549
2026-09-09,03,33,2,2026-08-15,2026-08-14,3,2,B1,全,5,5,20,35.6085,30.3795,-0.513785,0.740549
2026-09-09,03,33,2,2026-08-15,2026-08-15,4,1,B1,全,4,6,0,40.1093,32.4591,-1.235688,0.749154
2026-09-09,03,33,2,2026-08-15,2026-08-15,5,1,B1,全,4,2,80,40.1093,32.4591,1.228952,0.749154
2026-09-09,03,33,2,2026-08-15,2026-08-15,5,2,B1,全,6,3,60,25.5296,26.0515,1.323166,0.749154
2026-09-09,03,33,3,2026-08-10,2026-08-09,1,1,B1,全,2,5,20,47.2931,32.6558,-0.835781,0.698985
2026-09-09,03,33,3,2026-08-10,2026-08-09,1,2,B1,全,6,4,40,25.5296,26.0515,0.555455,0.698985
2026-09-09,03,33,4,2026-07-16,2026-07-11,1,1,B1,全,3,4,40,44.9883,33.0758,-0.150814,0.5
2026-09-09,03,33,4,2026-07-16,2026-07-12,2,1,B1,全,4,5,20,40.1093,32.4591,-0.619528,0.50581
2026-09-09,03,33,4,2026-07-16,2026-07-12,2,2,B1,全,6,5,20,25.5296,26.0515,-0.212256,0.50581
2026-09-09,03,33,4,2026-07-16,2026-07-13,3,1,B1,全,1,4,40,69.0702,33.6079,-0.86498,0.511687
2026-09-09,03,33,4,2026-07-16,2026-07-13,3,2,B1,全,5,4,40,35.6085,30.3795,0.144554,0.511687
2026-09-09,03,33,4,2026-07-16,2026-07-14,4,1,B1,全,2,3,60,47.2931,32.6558,0.389118,0.517632
2026-09-09,03,33,4,2026-07-16,2026-07-15,5,1,B1,全,3,4,40,44.9883,33.0758,-0.150814,0.523647
2026-09-09,03,33,4,2026-07-16,2026-07-15,5,2,B1,全,5,5,20,35.6085,30.3795,-0.513785,0.523647
2026-09-09,03,33,5,2026-06-29,2026-06-24,1,2,A2,G2_G3_一般,1,2,60,61.5903,20.9012,-0.076089,0.410845
2026-09-09,03,33,5,2026-06-29,2026-06-25,2,1,A2,G2_G3_一般,3,3,45,44.2099,24.3336,0.032468,0.415619
2026-09-09,03,33,5,2026-06-29,2026-06-25,2,2,A2,G2_G3_一般,4,2,60,39.6899,24.025,0.845374,0.415619
2026-09-09,03,33,5,2026-06-29,2026-06-26,3,2,A2,G2_G3_一般,5,2,60,34.524,22.6356,1.125483,0.420448
2026-09-09,03,33,5,2026-06-29,2026-06-27,4,1,A2,G2_G3_一般,2,1,75,45.2099,24.1312,1.234504,0.425334
2026-09-09,03,33,5,2026-06-29,2026-06-27,4,2,A2,G2_G3_一般,4,1,75,39.6899,24.025,1.469724,0.425334
2026-09-09,03,33,5,2026-06-29,2026-06-28,5,1,A2,G2_G3_一般,6,3,45,26.6325,21.6904,0.846804,0.430276
2026-09-09,03,33,5,2026-06-29,2026-06-28,5,2,A2,G2_G3_一般,1,2,60,61.5903,20.9012,-0.076089,0.430276
2026-09-09,03,34,0,2026-09-08,2026-09-05,1,1,B1,全,4,4,40,40.1093,32.4591,-0.003368,0.954842
2026-09-09,03,34,0,2026-09-08,2026-09-05,1,2,B1,全,2,5,20,47.2931,32.6558,-0.835781,0.954842
2026-09-09,03,34,0,2026-09-08,2026-09-06,2,1,B1,全,1,1,100,69.0702,33.6079,0.920313,0.965936
2026-09-09,03,34,0,2026-09-08,2026-09-07,3,1,B1,全,3,4,40,44.9883,33.0758,-0.150814,0.97716
2026-09-09,03,34,0,2026-09-08,2026-09-07,3,2,B1,全,6,6,0,25.5296,26.0515,-0.979967,0.97716
2026-09-09,03,34,1,2026-08-26,2026-08-21,1,1,A1,G2_G3_一般,3,1,50,31.962,17.5679,1.026759,0.802923
2026-09-09,03,34,1,2026-08-26,2026-08-21,1,2,A1,G2_G3_一般,4,3,30,30.8864,16.2045,-0.054701,0.802923
2026-09-09,03,34,1,2026-08-26,2026-08-22,2,2,A1,G2_G3_一般,6,4,20,21.4789,16.5312,-0.089463,0.812252
2026-09-09,03,34,1,2026-08-26,2026-08-23,3,1,A1,G2_G3_一般,2,3,30,33.5275,16.1583,-0.218307,0.82169
2026-09-09,03,34,1,2026-08-26,2026-08-23,3,2,A1,G2_G3_一般,1,1,50,44.3389,12.9747,0.436321,0.82169
2026-09-09,03,34,1,2026-08-26,2026-08-24,4,1,A1,G2_G3_一般,3,2,40,31.962,17.5679,0.457539,0.831238
2026-09-09,03,34,1,2026-08-26,2026-08-25,5,1,A1,G2_G3_一般,5,1,50,27.5325,16.9534,1.325252,0.840896
2026-09-09,03,34,1,2026-08-26,2026-08-25,5,2,A1,G2_G3_一般,1,1,50,44.3389,12.9747,0.436321,0.840896
2026-09-09,03,34,2,2026-08-15,2026-08-12,1,1,B1,全,5,4,40,35.6085,30.3795,0.144554,0.723635
2026-09-09,03,34,2,2026-08-15,2026-08-12,1,2,B1,全,3,4,40,44.9883,33.0758,-0.150814,0.723635
2026-09-09,03,34,2,2026-08-15,2026-08-13,2,1,B1,全,1,4,40,69.0702,33.6079,-0.86498,0.732043
2026-09-09,03,34,2,2026-08-15,2026-08-14,3,1,B1,全,6,2,80,25.5296,26.0515,2.090876,0.740549
2026-09-09,03,34,2,2026-08-15,2026-08-14,3,2,B1,全,2,3,60,47.2931,32.6558,0.389118,0.740549
2026-09-09,03,34,2,2026-08-15,2026-08-15,4,1,B1,全,4,6,0,40.1093,32.4591,-1.235688,0.749154
2026-09-09,03,34,2,2026-08-15,2026-08-15,5,1,B1,全,5,2,80,35.6085,30.3795,1.46123,0.749154
2026-09-09,03,34,2,2026-08-15,2026-08-15,5,2,B1,全,2,2,80,47.2931,32.6558,1.001567,0.749154
2026-09-09,03,34,3,2026-08-10,2026-08-09,1,1,B1,全,5,4,40,35.6085,30.3795,0.144554,0.698985
2026-09-09,03,34,3,2026-08-10,2026-08-09,1,2,B1,全,3,4,40,44.9883,33.0758,-0.150814,0.698985
2026-09-09,03,34,4,2026-06-29,2026-06-24,1,1,B1,全,1,2,80,69.0702,33.6079,0.325215,0.410845
2026-09-09,03,34,4,2026-06-29,2026-06-25,2,1,B1,全,6,2,80,25.5296,26.0515,2.090876,0.415619
2026-09-09,03,34,4,2026-06-29,2026-06-25,2,2,B1,全,2,2,80,47.2931,32.6558,1.001567,0.415619
2026-09-09,03,34,4,2026-06-29,2026-06-26,3,2,B1,全,5,3,60,35.6085,30.3795,0.802892,0.420448
2026-09-09,03,34,4,2026-06-29,2026-06-27,4,1,B1,全,4,3,60,40.1093,32.4591,0.612792,0.425334
2026-09-09,03,34,4,2026-06-29,2026-06-27,4,2,B1,全,3,2,80,44.9883,33.0758,1.058529,0.425334
2026-09-09,03,35,0,2026-09-08,2026-09-05,1,1,B1,全,1,1,100,69.0702,33.6079,0.920313,0.954842
2026-09-09,03,35,0,2026-09-08,2026-09-05,1,2,B1,全,4,1,100,40.1093,32.4591,1.845112,0.954842
2026-09-09,03,35,0,2026-09-08,2026-09-06,2,1,B1,全,2,5,20,47.2931,32.6558,-0.835781,0.965936
2026-09-09,03,35,0,2026-09-08,2026-09-07,3,1,B1,全,5,4,40,35.6085,30.3795,0.144554,0.97716
2026-09-09,03,35,0,2026-09-08,2026-09-07,3,2,B1,全,3,5,20,44.9883,33.0758,-0.755485,0.97716
2026-09-09,03,35,1,2026-08-26,2026-08-21,1,1,A2,G2_G3_一般,3,3,45,44.2099,24.3336,0.032468,0.802923
2026-09-09,03,35,1,2026-08-26,2026-08-21,1,2,A2,G2_G3_一般,2,1,75,45.2099,24.1312,1.234504,0.802923
2026-09-09,03,35,1,2026-08-26,2026-08-22,2,2,A2,G2_G3_一般,4,5,15,39.6899,24.025,-1.027676,0.812252
2026-09-09,03,35,1,2026-08-26,2026-08-23,3,1,A2,G2_G3_一般,6,4,30,26.6325,21.6904,0.155254,0.82169
2026-09-09,03,35,1,2026-08-26,2026-08-23,3,2,A2,G2_G3_一般,5,4,30,34.524,22.6356,-0.199864,0.82169
2026-09-09,03,35,1,2026-08-26,2026-08-24,4,2,A2,G2_G3_一般,1,1,75,61.5903,20.9012,0.641575,0.831238
2026-09-09,03,35,1,2026-08-26,2026-08-25,5,1,A2,G2_G3_一般,1,3,45,61.5903,20.9012,-0.793753,0.840896
2026-09-09,03,35,1,2026-08-26,2026-08-25,5,2,A2,G2_G3_一般,3,4,30,44.2099,24.3336,-0.583964,0.840896
2026-09-09,03,35,2,2026-08-15,2026-08-12,1,1,B1,全,1,1,100,69.0702,33.6079,0.920313,0.723635
2026-09-09,03,35,2,2026-08-15,2026-08-12,1,2,B1,全,5,5,20,35.6085,30.3795,-0.513785,0.723635
2026-09-09,03,35,2,2026-08-15,2026-08-13,2,1,B1,全,6,5,20,25.5296,26.0515,-0.212256,0.732043
2026-09-09,03,35,2,2026-08-15,2026-08-14,3,1,B1,全,3,3,60,44.9883,33.0758,0.453858,0.740549
2026-09-09,03,35,2,2026-08-15,2026-08-14,3,2,B1,全,2,3,60,47.2931,32.6558,0.389118,0.740549
2026-09-09,03,35,2,2026-08-15,2026-08-15,4,1,B1,全,4,5,20,40.1093,32.4591,-0.619528,0.749154
