記録日,場コード,モーター番号,節,節最終日,走行日,日次,走,級別,グレード分類,進入,着順,生得点,セルμ,セルσ,残差z,減衰重み
2026-09-13,09,44,2,2026-08-10,2026-08-09,5,1,B1,全,1,3,60,68.7864,33.6691,-0.260964,0.66742
2026-09-13,09,44,2,2026-08-10,2026-08-09,5,2,B1,全,5,6,0,35.5453,30.2831,-1.173765,0.66742
2026-09-13,09,44,3,2026-07-28,2026-07-27,1,1,B1,全,2,6,0,47.358,32.4778,-1.458164,0.574349
2026-09-13,09,44,3,2026-07-28,2026-07-27,1,2,B1,全,6,4,40,25.4632,26.062,0.557777,0.574349
2026-09-13,09,44,4,2026-07-23,2026-07-18,1,1,A2,G2_G3_一般,1,2,60,61.7502,20.8429,-0.083971,0.517632
2026-09-13,09,44,4,2026-07-23,2026-07-19,2,1,A2,G2_G3_一般,3,1,75,44.1195,24.3322,1.269123,0.523647
2026-09-13,09,44,4,2026-07-23,2026-07-20,3,1,A2,G2_G3_一般,2,2,60,45.275,24.0379,0.612573,0.529732
2026-09-13,09,44,4,2026-07-23,2026-07-20,3,2,A2,G2_G3_一般,6,5,15,26.7671,21.3393,-0.551426,0.529732
2026-09-13,09,44,4,2026-07-23,2026-07-21,4,2,A2,G2_G3_一般,2,4,30,45.275,24.0379,-0.635457,0.535887
2026-09-13,09,44,4,2026-07-23,2026-07-22,5,2,A2,G2_G3_一般,5,4,30,34.7878,22.6991,-0.210924,0.542113
2026-09-13,09,44,5,2026-07-14,2026-07-10,1,2,A1,G2_G3_一般,2,3,30,33.6242,16.1457,-0.22447,0.471937
2026-09-13,09,44,5,2026-07-14,2026-07-11,2,1,A1,G2_G3_一般,5,1,50,27.4581,17.0301,1.323654,0.477421
2026-09-13,09,44,5,2026-07-14,2026-07-11,2,2,A1,G2_G3_一般,3,1,50,32.1179,17.5522,1.018795,0.477421
2026-09-13,09,44,5,2026-07-14,2026-07-12,3,1,A1,G2_G3_一般,1,1,50,44.3509,12.7457,0.443214,0.482968
2026-09-13,09,44,5,2026-07-14,2026-07-12,3,2,A1,G2_G3_一般,5,3,30,27.4581,17.0301,0.14926,0.482968
2026-09-13,09,44,5,2026-07-14,2026-07-13,4,1,A1,G2_G3_一般,4,1,50,30.9338,16.1302,1.182014,0.48858
2026-09-13,09,44,5,2026-07-14,2026-07-13,4,2,A1,G2_G3_一般,1,1,50,44.3509,12.7457,0.443214,0.48858
2026-09-13,09,45,0,2026-08-30,2026-08-25,1,2,B1,全,4,3,60,39.941,32.6219,0.614893,0.802923
2026-09-13,09,45,0,2026-08-30,2026-08-26,2,1,B1,全,1,2,80,68.7864,33.6691,0.333052,0.812252
2026-09-13,09,45,0,2026-08-30,2026-08-26,2,2,B1,全,5,4,40,35.5453,30.2831,0.147102,0.812252
2026-09-13,09,45,0,2026-08-30,2026-08-27,3,1,B1,全,2,1,100,47.358,32.4778,1.620859,0.82169
2026-09-13,09,45,0,2026-08-30,2026-08-27,3,2,B1,全,6,4,40,25.4632,26.062,0.557777,0.82169
2026-09-13,09,45,0,2026-08-30,2026-08-28,4,1,B1,全,3,6,0,44.907,33.137,-1.355191,0.831238
2026-09-13,09,45,0,2026-08-30,2026-08-29,5,1,B1,全,2,6,0,47.358,32.4778,-1.458164,0.840896
2026-09-13,09,45,0,2026-08-30,2026-08-29,5,2,B1,全,5,転,-100,35.5453,30.2831,-4.475933,0.840896
2026-09-13,09,45,1,2026-08-20,2026-08-15,1,1,B1,全,4,3,60,39.941,32.6219,0.614893,0.715323
2026-09-13,09,45,1,2026-08-20,2026-08-16,2,1,B1,全,1,1,100,68.7864,33.6691,0.927068,0.723635
2026-09-13,09,45,1,2026-08-20,2026-08-16,2,2,B1,全,5,3,60,35.5453,30.2831,0.807535,0.723635
2026-09-13,09,45,1,2026-08-20,2026-08-17,3,1,B1,全,5,5,20,35.5453,30.2831,-0.513332,0.732043
2026-09-13,09,45,1,2026-08-20,2026-08-17,3,2,B1,全,3,6,0,44.907,33.137,-1.355191,0.732043
2026-09-13,09,45,1,2026-08-20,2026-08-18,4,1,B1,全,2,2,80,47.358,32.4778,1.005055,0.740549
2026-09-13,09,45,1,2026-08-20,2026-08-19,5,1,B1,全,1,4,40,68.7864,33.6691,-0.85498,0.749154
2026-09-13,09,45,1,2026-08-20,2026-08-19,5,2,B1,全,6,6,0,25.4632,26.062,-0.977026,0.749154
2026-09-13,09,45,2,2026-07-28,2026-07-27,1,1,A2,G2_G3_一般,3,2,60,44.1195,24.3322,0.652656,0.574349
2026-09-13,09,45,3,2026-07-14,2026-07-10,1,1,B2,全,6,6,0,12.822,26.1023,-0.49122,0.471937
2026-09-13,09,45,3,2026-07-14,2026-07-11,2,1,B2,全,6,落,-100,12.822,26.1023,-4.322293,0.477421
2026-09-13,09,45,3,2026-07-14,2026-07-11,2,2,B2,全,6,6,0,12.822,26.1023,-0.49122,0.477421
2026-09-13,09,45,3,2026-07-14,2026-07-12,3,1,B2,全,6,6,0,12.822,26.1023,-0.49122,0.482968
2026-09-13,09,45,3,2026-07-14,2026-07-13,4,1,B2,全,6,6,0,12.822,26.1023,-0.49122,0.48858
2026-09-13,09,45,3,2026-07-14,2026-07-13,4,2,B2,全,6,6,0,12.822,26.1023,-0.49122,0.48858
2026-09-13,09,47,0,2026-09-08,2026-09-03,1,1,A1,SG_G1,6,3,60,29.6226,28.8868,1.051599,0.890899
2026-09-13,09,47,0,2026-09-08,2026-09-03,1,2,A1,SG_G1,3,1,100,51.1254,33.3502,1.465495,0.890899
2026-09-13,09,47,0,2026-09-08,2026-09-04,2,2,A1,SG_G1,1,1,100,85.7143,26.0472,0.548454,0.90125
2026-09-13,09,47,0,2026-09-08,2026-09-05,3,2,A1,SG_G1,4,2,80,44.0895,31.0192,1.157688,0.911722
2026-09-13,09,47,0,2026-09-08,2026-09-06,4,1,A1,SG_G1,2,6,0,51.3916,35.2844,-1.456496,0.922316
2026-09-13,09,47,0,2026-09-08,2026-09-06,4,2,A1,SG_G1,5,5,20,41.1465,30.3056,-0.697775,0.922316
2026-09-13,09,47,0,2026-09-08,2026-09-07,5,2,A1,SG_G1,6,3,60,29.6226,28.8868,1.051599,0.933033
2026-09-13,09,47,1,2026-08-30,2026-08-25,1,1,A1,G2_G3_一般,2,4,20,33.6242,16.1457,-0.843828,0.802923
2026-09-13,09,47,1,2026-08-30,2026-08-25,1,2,A1,G2_G3_一般,4,6,0,30.9338,16.1302,-1.917752,0.802923
2026-09-13,09,47,1,2026-08-30,2026-08-26,2,1,A1,G2_G3_一般,6,2,40,21.3226,16.2512,1.149295,0.812252
2026-09-13,09,47,1,2026-08-30,2026-08-27,3,1,A1,G2_G3_一般,3,2,40,32.1179,17.5522,0.449064,0.82169
2026-09-13,09,47,1,2026-08-30,2026-08-27,3,2,A1,G2_G3_一般,1,1,50,44.3509,12.7457,0.443214,0.82169
2026-09-13,09,47,1,2026-08-30,2026-08-28,4,2,A1,G2_G3_一般,4,1,50,30.9338,16.1302,1.182014,0.831238
2026-09-13,09,47,1,2026-08-30,2026-08-29,5,1,A1,G2_G3_一般,1,1,50,44.3509,12.7457,0.443214,0.840896
2026-09-13,09,47,1,2026-08-30,2026-08-29,5,2,A1,G2_G3_一般,2,1,50,33.6242,16.1457,1.014248,0.840896
2026-09-13,09,47,2,2026-07-28,2026-07-27,1,1,A1,G2_G3_一般,3,3,30,32.1179,17.5522,-0.120666,0.574349
2026-09-13,09,47,2,2026-07-28,2026-07-27,1,2,A1,G2_G3_一般,5,6,0,27.4581,17.0301,-1.61233,0.574349
2026-09-13,09,47,3,2026-07-23,2026-07-18,1,1,B1,全,1,6,0,68.7864,33.6691,-2.043013,0.517632
2026-09-13,09,47,3,2026-07-23,2026-07-19,2,2,B1,全,2,4,40,47.358,32.4778,-0.226555,0.523647
2026-09-13,09,47,3,2026-07-23,2026-07-20,3,1,B1,全,5,6,0,35.5453,30.2831,-1.173765,0.529732
2026-09-13,09,47,3,2026-07-23,2026-07-20,3,2,B1,全,5,4,40,35.5453,30.2831,0.147102,0.529732
2026-09-13,09,47,3,2026-07-23,2026-07-21,4,1,B1,全,3,6,0,44.907,33.137,-1.355191,0.535887
2026-09-13,09,47,3,2026-07-23,2026-07-22,5,1,B1,全,3,5,20,44.907,33.137,-0.751636,0.542113
2026-09-13,09,47,3,2026-07-23,2026-07-22,5,2,B1,全,2,2,80,47.358,32.4778,1.005055,0.542113
2026-09-13,09,47,4,2026-07-14,2026-07-10,1,2,B1,全,4,5,20,39.941,32.6219,-0.611276,0.471937
2026-09-13,09,47,4,2026-07-14,2026-07-11,2,1,B1,全,5,6,0,35.5453,30.2831,-1.173765,0.477421
2026-09-13,09,47,4,2026-07-14,2026-07-12,3,1,B1,全,3,6,0,44.907,33.137,-1.355191,0.482968
2026-09-13,09,47,4,2026-07-14,2026-07-12,3,2,B1,全,2,5,20,47.358,32.4778,-0.842359,0.482968
2026-09-13,09,47,4,2026-07-14,2026-07-13,4,1,B1,全,6,4,40,25.4632,26.062,0.557777,0.48858
2026-09-13,09,47,4,2026-07-14,2026-07-13,4,2,B1,全,3,3,60,44.907,33.137,0.455474,0.48858
2026-09-13,09,47,5,2026-06-29,2026-06-24,1,1,B1,全,6,6,0,25.4632,26.062,-0.977026,0.392292
2026-09-13,09,47,5,2026-06-29,2026-06-24,1,2,B1,全,2,4,40,47.358,32.4778,-0.226555,0.392292
2026-09-13,09,47,5,2026-06-29,2026-06-25,2,1,B1,全,3,4,40,44.907,33.137,-0.148081,0.39685
2026-09-13,09,47,5,2026-06-29,2026-06-26,3,2,B1,全,2,6,0,47.358,32.4778,-1.458164,0.401461
2026-09-13,09,47,5,2026-06-29,2026-06-27,4,1,B1,全,1,3,60,68.7864,33.6691,-0.260964,0.406126
2026-09-13,09,47,5,2026-06-29,2026-06-27,4,2,B1,全,3,5,20,44.907,33.137,-0.751636,0.406126
2026-09-13,09,47,5,2026-06-29,2026-06-28,5,1,B1,全,5,6,0,35.5453,30.2831,-1.173765,0.410845
2026-09-13,09,48,0,2026-09-08,2026-09-03,1,1,A1,SG_G1,6,1,100,29.6226,28.8868,2.436313,0.890899
2026-09-13,09,48,0,2026-09-08,2026-09-03,1,2,A1,SG_G1,4,3,60,44.0895,31.0192,0.512926,0.890899
2026-09-13,09,48,0,2026-09-08,2026-09-04,2,2,A1,SG_G1,3,2,80,51.1254,33.3502,0.865799,0.90125
2026-09-13,09,48,0,2026-09-08,2026-09-05,3,2,A1,SG_G1,1,1,100,85.7143,26.0472,0.548454,0.911722
2026-09-13,09,48,0,2026-09-08,2026-09-06,4,1,A1,SG_G1,5,3,60,41.1465,30.3056,0.622112,0.922316
2026-09-13,09,48,0,2026-09-08,2026-09-06,4,2,A1,SG_G1,2,1,100,51.3916,35.2844,1.377618,0.922316
2026-09-13,09,48,0,2026-09-08,2026-09-07,5,2,A1,SG_G1,1,1,100,85.7143,26.0472,0.548454,0.933033
2026-09-13,09,48,1,2026-08-30,2026-08-25,1,1,B1,全,2,2,80,47.358,32.4778,1.005055,0.802923
2026-09-13,09,48,1,2026-08-30,2026-08-25,1,2,B1,全,4,4,40,39.941,32.6219,0.001809,0.802923
2026-09-13,09,48,1,2026-08-30,2026-08-26,2,1,B1,全,1,1,100,68.7864,33.6691,0.927068,0.812252
2026-09-13,09,48,1,2026-08-30,2026-08-27,3,1,B1,全,5,4,40,35.5453,30.2831,0.147102,0.82169
2026-09-13,09,48,1,2026-08-30,2026-08-28,4,1,B1,全,6,5,20,25.4632,26.062,-0.209624,0.831238
2026-09-13,09,48,1,2026-08-30,2026-08-29,5,1,B1,全,6,3,60,25.4632,26.062,1.325178,0.840896
2026-09-13,09,48,2,2026-08-20,2026-08-15,1,1,B1,全,3,5,20,44.907,33.137,-0.751636,0.715323
2026-09-13,09,48,2,2026-08-20,2026-08-15,1,2,B1,全,6,5,20,25.4632,26.062,-0.209624,0.715323
2026-09-13,09,48,2,2026-08-20,2026-08-16,2,1,B1,全,4,1,100,39.941,32.6219,1.841062,0.723635
2026-09-13,09,48,2,2026-08-20,2026-08-17,3,1,B1,全,2,6,0,47.358,32.4778,-1.458164,0.732043
2026-09-13,09,48,2,2026-08-20,2026-08-17,3,2,B1,全,5,3,60,35.5453,30.2831,0.807535,0.732043
2026-09-13,09,48,2,2026-08-20,2026-08-18,4,2,B1,全,1,5,20,68.7864,33.6691,-1.448997,0.740549
2026-09-13,09,48,2,2026-08-20,2026-08-19,5,1,B1,全,3,2,80,44.907,33.137,1.059029,0.749154
2026-09-13,09,48,3,2026-08-10,2026-08-05,1,1,A1,G2_G3_一般,4,2,40,30.9338,16.1302,0.562061,0.63728
2026-09-13,09,48,3,2026-08-10,2026-08-05,1,2,A1,G2_G3_一般,1,2,40,44.3509,12.7457,-0.341364,0.63728
2026-09-13,09,48,3,2026-08-10,2026-08-06,2,1,A1,G2_G3_一般,6,4,20,21.3226,16.2512,-0.081385,0.644685
2026-09-13,09,48,3,2026-08-10,2026-08-06,2,2,A1,G2_G3_一般,3,1,50,32.1179,17.5522,1.018795,0.644685
2026-09-13,09,48,3,2026-08-10,2026-08-07,3,2,A1,G2_G3_一般,1,2,40,44.3509,12.7457,-0.341364,0.652176
2026-09-13,09,48,3,2026-08-10,2026-08-08,4,1,A1,G2_G3_一般,5,3,30,27.4581,17.0301,0.14926,0.659754
2026-09-13,09,48,3,2026-08-10,2026-08-08,4,2,A1,G2_G3_一般,2,2,40,33.6242,16.1457,0.394889,0.659754
2026-09-13,09,48,3,2026-08-10,2026-08-09,5,1,A1,G2_G3_一般,4,1,50,30.9338,16.1302,1.182014,0.66742
2026-09-13,09,48,3,2026-08-10,2026-08-09,5,2,A1,G2_G3_一般,2,2,40,33.6242,16.1457,0.394889,0.66742
2026-09-13,09,48,4,2026-07-23,2026-07-18,1,1,A2,G2_G3_一般,3,2,60,44.1195,24.3322,0.652656,0.517632
2026-09-13,09,48,4,2026-07-23,2026-07-19,2,1,A2,G2_G3_一般,6,6,0,26.7671,21.3393,-1.254354,0.523647
2026-09-13,09,48,4,2026-07-23,2026-07-19,2,2,A2,G2_G3_一般,2,5,15,45.275,24.0379,-1.259472,0.523647
2026-09-13,09,48,4,2026-07-23,2026-07-20,3,1,A2,G2_G3_一般,4,2,60,39.627,24.138,0.844022,0.529732
2026-09-13,09,48,4,2026-07-23,2026-07-21,4,1,A2,G2_G3_一般,1,3,45,61.7502,20.8429,-0.803641,0.535887
2026-09-13,09,48,4,2026-07-23,2026-07-21,4,2,A2,G2_G3_一般,5,6,0,34.7878,22.6991,-1.53256,0.535887
2026-09-13,09,48,4,2026-07-23,2026-07-22,5,1,A2,G2_G3_一般,2,3,45,45.275,24.0379,-0.011442,0.542113
2026-09-13,09,48,4,2026-07-23,2026-07-22,5,2,A2,G2_G3_一般,2,1,75,45.275,24.0379,1.236588,0.542113
2026-09-13,09,48,5,2026-07-14,2026-07-10,1,1,A1,G2_G3_一般,2,2,40,33.6242,16.1457,0.394889,0.471937
2026-09-13,09,48,5,2026-07-14,2026-07-10,1,2,A1,G2_G3_一般,5,4,20,27.4581,17.0301,-0.437936,0.471937
2026-09-13,09,48,5,2026-07-14,2026-07-11,2,2,A1,G2_G3_一般,1,3,30,44.3509,12.7457,-1.125942,0.477421
2026-09-13,09,48,5,2026-07-14,2026-07-12,3,1,A1,G2_G3_一般,5,3,30,27.4581,17.0301,0.14926,0.482968
2026-09-13,09,48,5,2026-07-14,2026-07-12,3,2,A1,G2_G3_一般,3,3,30,32.1179,17.5522,-0.120666,0.482968
2026-09-13,09,48,5,2026-07-14,2026-07-13,4,1,A1,G2_G3_一般,2,1,50,33.6242,16.1457,1.014248,0.48858
2026-09-13,09,48,5,2026-07-14,2026-07-13,4,2,A1,G2_G3_一般,5,5,10,27.4581,17.0301,-1.025133,0.48858
2026-09-13,09,49,0,2026-09-08,2026-09-03,1,2,A1,SG_G1,5,3,60,41.1465,30.3056,0.622112,0.890899
2026-09-13,09,49,0,2026-09-08,2026-09-04,2,1,A1,SG_G1,1,1,100,85.7143,26.0472,0.548454,0.90125
2026-09-13,09,49,0,2026-09-08,2026-09-05,3,1,A1,SG_G1,2,3,60,51.3916,35.2844,0.243972,0.911722
2026-09-13,09,49,0,2026-09-08,2026-09-05,3,2,A1,SG_G1,6,6,0,29.6226,28.8868,-1.025472,0.911722
2026-09-13,09,49,0,2026-09-08,2026-09-06,4,2,A1,SG_G1,4,2,80,44.0895,31.0192,1.157688,0.922316
2026-09-13,09,49,0,2026-09-08,2026-09-07,5,2,A1,SG_G1,5,6,0,41.1465,30.3056,-1.357718,0.933033
2026-09-13,09,49,1,2026-08-30,2026-08-25,1,1,B1,全,2,6,0,47.358,32.4778,-1.458164,0.802923
2026-09-13,09,49,1,2026-08-30,2026-08-25,1,2,B1,全,5,5,20,35.5453,30.2831,-0.513332,0.802923
2026-09-13,09,49,1,2026-08-30,2026-08-26,2,1,B1,全,6,5,20,25.4632,26.062,-0.209624,0.812252
2026-09-13,09,49,1,2026-08-30,2026-08-27,3,2,B1,全,4,5,20,39.941,32.6219,-0.611276,0.82169
2026-09-13,09,49,1,2026-08-30,2026-08-28,4,1,B1,全,3,4,40,44.907,33.137,-0.148081,0.831238
2026-09-13,09,49,1,2026-08-30,2026-08-28,4,2,B1,全,1,2,80,68.7864,33.6691,0.333052,0.831238
2026-09-13,09,49,1,2026-08-30,2026-08-29,5,1,B1,全,3,6,0,44.907,33.137,-1.355191,0.840896
2026-09-13,09,49,2,2026-08-20,2026-08-15,1,1,B1,全,1,2,80,68.7864,33.6691,0.333052,0.715323
2026-09-13,09,49,2,2026-08-20,2026-08-15,1,2,B1,全,3,3,60,44.907,33.137,0.455474,0.715323
2026-09-13,09,49,2,2026-08-20,2026-08-16,2,1,B1,全,4,5,20,39.941,32.6219,-0.611276,0.723635
2026-09-13,09,49,2,2026-08-20,2026-08-17,3,1,B1,全,3,4,40,44.907,33.137,-0.148081,0.732043
2026-09-13,09,49,2,2026-08-20,2026-08-17,3,2,B1,全,2,2,80,47.358,32.4778,1.005055,0.732043
2026-09-13,09,49,2,2026-08-20,2026-08-18,4,2,B1,全,4,4,40,39.941,32.6219,0.001809,0.740549
2026-09-13,09,49,2,2026-08-20,2026-08-19,5,1,B1,全,2,1,100,47.358,32.4778,1.620859,0.749154
2026-09-13,09,49,2,2026-08-20,2026-08-19,5,2,B1,全,4,6,0,39.941,32.6219,-1.22436,0.749154
2026-09-13,09,49,3,2026-08-10,2026-08-05,1,1,B1,全,2,5,20,47.358,32.4778,-0.842359,0.63728
2026-09-13,09,49,3,2026-08-10,2026-08-05,1,2,B1,全,1,3,60,68.7864,33.6691,-0.260964,0.63728
2026-09-13,09,49,3,2026-08-10,2026-08-06,2,2,B1,全,4,3,60,39.941,32.6219,0.614893,0.644685
2026-09-13,09,49,3,2026-08-10,2026-08-07,3,1,B1,全,3,4,40,44.907,33.137,-0.148081,0.652176
2026-09-13,09,49,3,2026-08-10,2026-08-07,3,2,B1,全,5,4,40,35.5453,30.2831,0.147102,0.652176
2026-09-13,09,49,3,2026-08-10,2026-08-08,4,1,B1,全,5,5,20,35.5453,30.2831,-0.513332,0.659754
2026-09-13,09,49,3,2026-08-10,2026-08-09,5,1,B1,全,6,4,40,25.4632,26.062,0.557777,0.66742
2026-09-13,09,49,3,2026-08-10,2026-08-09,5,2,B1,全,2,3,60,47.358,32.4778,0.38925,0.66742
2026-09-13,09,49,4,2026-07-28,2026-07-27,1,2,A1,G2_G3_一般,2,6,0,33.6242,16.1457,-2.082545,0.574349
2026-09-13,09,49,5,2026-07-23,2026-07-18,1,2,A1,G2_G3_一般,4,2,40,30.9338,16.1302,0.562061,0.517632
2026-09-13,09,49,5,2026-07-23,2026-07-19,2,1,A1,G2_G3_一般,2,3,30,33.6242,16.1457,-0.22447,0.523647
2026-09-13,09,49,5,2026-07-23,2026-07-19,2,2,A1,G2_G3_一般,6,5,10,21.3226,16.2512,-0.696725,0.523647
2026-09-13,09,49,5,2026-07-23,2026-07-20,3,2,A1,G2_G3_一般,3,2,40,32.1179,17.5522,0.449064,0.529732
2026-09-13,09,49,5,2026-07-23,2026-07-21,4,1,A1,G2_G3_一般,4,1,50,30.9338,16.1302,1.182014,0.535887
2026-09-13,09,49,5,2026-07-23,2026-07-21,4,2,A1,G2_G3_一般,1,1,50,44.3509,12.7457,0.443214,0.535887
2026-09-13,09,49,5,2026-07-23,2026-07-22,5,2,A1,G2_G3_一般,2,2,40,33.6242,16.1457,0.394889,0.542113
2026-09-13,09,50,0,2026-09-08,2026-09-03,1,1,A1,SG_G1,6,5,20,29.6226,28.8868,-0.333115,0.890899
2026-09-13,09,50,0,2026-09-08,2026-09-04,2,1,A1,SG_G1,1,1,100,85.7143,26.0472,0.548454,0.90125
2026-09-13,09,50,0,2026-09-08,2026-09-04,2,2,A1,SG_G1,2,3,60,51.3916,35.2844,0.243972,0.90125
2026-09-13,09,50,0,2026-09-08,2026-09-05,3,2,A1,SG_G1,3,5,20,51.1254,33.3502,-0.933289,0.911722
2026-09-13,09,50,0,2026-09-08,2026-09-06,4,1,A1,SG_G1,5,5,20,41.1465,30.3056,-0.697775,0.922316
2026-09-13,09,50,0,2026-09-08,2026-09-07,5,1,A1,SG_G1,3,3,60,51.1254,33.3502,0.266103,0.933033
2026-09-13,09,50,0,2026-09-08,2026-09-07,5,2,A1,SG_G1,4,4,40,44.0895,31.0192,-0.131836,0.933033
2026-09-13,09,50,1,2026-08-30,2026-08-25,1,2,A2,G2_G3_一般,2,1,75,45.275,24.0379,1.236588,0.802923
2026-09-13,09,50,1,2026-08-30,2026-08-26,2,1,A2,G2_G3_一般,1,1,75,61.7502,20.8429,0.635698,0.812252
2026-09-13,09,50,1,2026-08-30,2026-08-26,2,2,A2,G2_G3_一般,5,3,45,34.7878,22.6991,0.449894,0.812252
2026-09-13,09,50,1,2026-08-30,2026-08-27,3,2,A2,G2_G3_一般,3,6,0,44.1195,24.3322,-1.813214,0.82169
2026-09-13,09,50,1,2026-08-30,2026-08-28,4,1,A2,G2_G3_一般,2,1,75,45.275,24.0379,1.236588,0.831238
2026-09-13,09,50,1,2026-08-30,2026-08-28,4,2,A2,G2_G3_一般,6,5,15,26.7671,21.3393,-0.551426,0.831238
2026-09-13,09,50,1,2026-08-30,2026-08-29,5,1,A2,G2_G3_一般,1,2,60,61.7502,20.8429,-0.083971,0.840896
2026-09-13,09,50,1,2026-08-30,2026-08-29,5,2,A2,G2_G3_一般,4,5,15,39.627,24.138,-1.020256,0.840896
2026-09-13,09,50,2,2026-08-10,2026-08-05,1,1,B1,全,2,2,80,47.358,32.4778,1.005055,0.63728
2026-09-13,09,50,2,2026-08-10,2026-08-06,2,1,B1,全,6,3,60,25.4632,26.062,1.325178,0.644685
2026-09-13,09,50,2,2026-08-10,2026-08-06,2,2,B1,全,4,3,60,39.941,32.6219,0.614893,0.644685
2026-09-13,09,50,2,2026-08-10,2026-08-07,3,1,B1,全,3,1,100,44.907,33.137,1.662584,0.652176
2026-09-13,09,50,2,2026-08-10,2026-08-07,3,2,B1,全,1,4,40,68.7864,33.6691,-0.85498,0.652176
2026-09-13,09,50,2,2026-08-10,2026-08-08,4,1,B1,全,5,5,20,35.5453,30.2831,-0.513332,0.659754
2026-09-13,09,50,2,2026-08-10,2026-08-08,4,2,B1,全,4,6,0,39.941,32.6219,-1.22436,0.659754
2026-09-13,09,50,2,2026-08-10,2026-08-09,5,1,B1,全,1,6,0,68.7864,33.6691,-2.043013,0.66742
2026-09-13,09,50,3,2026-07-28,2026-07-27,1,1,B1,全,5,4,40,35.5453,30.2831,0.147102,0.574349
2026-09-13,09,50,3,2026-07-28,2026-07-27,1,2,B1,全,1,1,100,68.7864,33.6691,0.927068,0.574349
2026-09-13,09,50,4,2026-07-23,2026-07-18,1,1,B1,全,6,6,0,25.4632,26.062,-0.977026,0.517632
2026-09-13,09,50,4,2026-07-23,2026-07-19,2,1,B1,全,1,1,100,68.7864,33.6691,0.927068,0.523647
2026-09-13,09,50,4,2026-07-23,2026-07-20,3,1,B1,全,5,1,100,35.5453,30.2831,2.128402,0.529732
2026-09-13,09,50,4,2026-07-23,2026-07-20,3,2,B1,全,2,6,0,47.358,32.4778,-1.458164,0.529732
2026-09-13,09,50,4,2026-07-23,2026-07-21,4,2,B1,全,3,6,0,44.907,33.137,-1.355191,0.535887
2026-09-13,09,50,4,2026-07-23,2026-07-22,5,1,B1,全,1,3,60,68.7864,33.6691,-0.260964,0.542113
2026-09-13,09,50,4,2026-07-23,2026-07-22,5,2,B1,全,4,5,20,39.941,32.6219,-0.611276,0.542113
2026-09-13,09,50,5,2026-07-14,2026-07-10,1,1,B1,全,1,2,80,68.7864,33.6691,0.333052,0.471937
2026-09-13,09,50,5,2026-07-14,2026-07-11,2,1,B1,全,4,5,20,39.941,32.6219,-0.611276,0.477421
2026-09-13,09,50,5,2026-07-14,2026-07-11,2,2,B1,全,5,5,20,35.5453,30.2831,-0.513332,0.477421
2026-09-13,09,50,5,2026-07-14,2026-07-12,3,1,B1,全,2,3,60,47.358,32.4778,0.38925,0.482968
2026-09-13,09,50,5,2026-07-14,2026-07-12,3,2,B1,全,3,4,40,44.907,33.137,-0.148081,0.482968
2026-09-13,09,50,5,2026-07-14,2026-07-13,4,1,B1,全,4,3,60,39.941,32.6219,0.614893,0.48858
2026-09-13,09,50,5,2026-07-14,2026-07-13,4,2,B1,全,5,転,-100,35.5453,30.2831,-4.475933,0.48858
2026-09-13,09,51,0,2026-09-08,2026-09-03,1,2,A1,SG_G1,2,1,100,51.3916,35.2844,1.377618,0.890899
2026-09-13,09,51,0,2026-09-08,2026-09-04,2,1,A1,SG_G1,5,3,60,41.1465,30.3056,0.622112,0.90125
2026-09-13,09,51,0,2026-09-08,2026-09-04,2,2,A1,SG_G1,3,2,80,51.1254,33.3502,0.865799,0.90125
2026-09-13,09,51,0,2026-09-08,2026-09-05,3,2,A1,SG_G1,5,3,60,41.1465,30.3056,0.622112,0.911722
2026-09-13,09,51,0,2026-09-08,2026-09-06,4,1,A1,SG_G1,4,2,80,44.0895,31.0192,1.157688,0.922316
2026-09-13,09,51,0,2026-09-08,2026-09-06,4,2,A1,SG_G1,1,2,80,85.7143,26.0472,-0.219382,0.922316
2026-09-13,09,51,0,2026-09-08,2026-09-07,5,2,A1,SG_G1,1,1,100,85.7143,26.0472,0.548454,0.933033
2026-09-13,09,51,1,2026-08-30,2026-08-25,1,2,B1,全,2,3,60,47.358,32.4778,0.38925,0.802923
2026-09-13,09,51,1,2026-08-30,2026-08-26,2,1,B1,全,3,3,60,44.907,33.137,0.455474,0.812252
2026-09-13,09,51,1,2026-08-30,2026-08-26,2,2,B1,全,6,3,60,25.4632,26.062,1.325178,0.812252
2026-09-13,09,51,1,2026-08-30,2026-08-27,3,2,B1,全,4,3,60,39.941,32.6219,0.614893,0.82169
2026-09-13,09,51,1,2026-08-30,2026-08-28,4,1,B1,全,1,2,80,68.7864,33.6691,0.333052,0.831238
2026-09-13,09,51,1,2026-08-30,2026-08-28,4,2,B1,全,5,3,60,35.5453,30.2831,0.807535,0.831238
2026-09-13,09,51,1,2026-08-30,2026-08-29,5,1,B1,全,4,1,100,39.941,32.6219,1.841062,0.840896
2026-09-13,09,51,1,2026-08-30,2026-08-29,5,2,B1,全,3,6,0,44.907,33.137,-1.355191,0.840896
2026-09-13,09,51,2,2026-08-20,2026-08-15,1,1,A1,G2_G3_一般,2,4,20,33.6242,16.1457,-0.843828,0.715323
2026-09-13,09,51,2,2026-08-20,2026-08-15,1,2,A1,G2_G3_一般,6,6,0,21.3226,16.2512,-1.312065,0.715323
