レースコード,レース日,レース場コード,レース回,状態,荒れ度,P_その他_1,P_その他_2,P_その他_3,P_その他_4,P_その他_5,P_その他_6,P_まくり_2,P_まくり_3,P_まくり_4,P_まくり_5,P_まくり_6,P_まくり差し_3,P_まくり差し_4,P_まくり差し_5,P_まくり差し_6,P_差し_2,P_差し_3,P_差し_4,P_差し_5,P_差し_6,P_抜き_1,P_抜き_2,P_抜き_3,P_抜き_4,P_抜き_5,P_抜き_6,P_恵まれ_2,P_恵まれ_3,P_恵まれ_4,P_恵まれ_5,P_逃げ_1,P_逃げ_2
202609091401,2026-09-09,14,01R,daily,0.2527,0.000798,0.000531,0.000174,0.000113,0.000083,0.000419,0.010721,0.022415,0.025436,0.007110,0.013095,0.022418,0.017709,0.015384,0.011114,0.050549,0.002675,0.008686,0.000773,0.002710,0.020935,0.003692,0.004291,0.002984,0.001188,0.002750,0.000437,0.000774,0.000770,0.000672,0.747254,0.001338
202609091401,2026-09-09,14,01R,realtime,0.2956,0.001584,0.000330,0.000078,0.000109,0.000123,0.000644,0.007284,0.034528,0.039722,0.004936,0.015700,0.023508,0.025023,0.013369,0.016491,0.047181,0.002576,0.010854,0.000936,0.002788,0.026920,0.003459,0.005431,0.002603,0.001012,0.003530,0.000618,0.000636,0.001182,0.000656,0.704430,0.001758
202609091402,2026-09-09,14,02R,daily,0.7404,0.004574,0.001531,0.000550,0.000276,0.000250,0.001053,0.047980,0.085695,0.099262,0.028660,0.002759,0.063842,0.072066,0.100179,0.007073,0.074317,0.019413,0.037994,0.008327,0.003805,0.020130,0.009652,0.018449,0.006703,0.013851,0.002363,0.002014,0.001156,0.002218,0.001865,0.259597,0.002395
202609091402,2026-09-09,14,02R,realtime,0.8316,0.002476,0.000522,0.000220,0.000157,0.000344,0.001316,0.045385,0.072228,0.231382,0.018830,0.000854,0.041072,0.054016,0.094182,0.005876,0.102978,0.019749,0.050949,0.011452,0.003881,0.018546,0.012784,0.014800,0.005969,0.011094,0.002569,0.002072,0.000921,0.002007,0.001420,0.168424,0.001521
202609091403,2026-09-09,14,03R,daily,0.3716,0.001525,0.000522,0.000230,0.000113,0.000129,0.000276,0.011551,0.051405,0.020882,0.014637,0.002070,0.067060,0.016928,0.066390,0.001405,0.045640,0.009411,0.010373,0.002064,0.001289,0.022215,0.002446,0.007947,0.006027,0.003762,0.000762,0.000755,0.000585,0.000923,0.000320,0.628403,0.001956
202609091403,2026-09-09,14,03R,realtime,0.3613,0.001949,0.000256,0.000167,0.000116,0.000150,0.000367,0.009049,0.044338,0.024925,0.012986,0.001939,0.076840,0.016200,0.059519,0.001247,0.048193,0.008442,0.010021,0.002567,0.000651,0.018294,0.001881,0.007443,0.003671,0.004416,0.000805,0.000694,0.000892,0.000948,0.000588,0.638656,0.001791
202609091404,2026-09-09,14,04R,daily,0.5397,0.001835,0.000533,0.000631,0.000189,0.000152,0.000403,0.064812,0.086188,0.020818,0.009856,0.002372,0.054550,0.011484,0.016875,0.002331,0.154229,0.023481,0.008195,0.001998,0.001525,0.022384,0.012806,0.022323,0.004073,0.003173,0.001281,0.002085,0.001351,0.001096,0.001077,0.460323,0.005569
202609091405,2026-09-09,14,05R,daily,0.7493,0.004486,0.001475,0.000678,0.000380,0.000250,0.001252,0.049817,0.059354,0.098168,0.045909,0.024942,0.038800,0.070954,0.155360,0.021321,0.041585,0.014562,0.016953,0.010940,0.012692,0.015212,0.005908,0.010889,0.014152,0.014860,0.011887,0.000914,0.000975,0.002016,0.001322,0.250745,0.001241
202609091406,2026-09-09,14,06R,daily,0.8664,0.002253,0.000606,0.000610,0.000242,0.000183,0.000578,0.210960,0.091773,0.102253,0.011625,0.001569,0.051895,0.062308,0.035175,0.001916,0.143980,0.026965,0.027827,0.006389,0.002005,0.009843,0.016153,0.020892,0.023477,0.003169,0.001257,0.002128,0.001093,0.001539,0.001259,0.133592,0.004484
202609091407,2026-09-09,14,07R,daily,0.8590,0.002454,0.000750,0.000499,0.000305,0.000256,0.000724,0.094017,0.108193,0.144280,0.028302,0.003138,0.042747,0.084812,0.092860,0.002249,0.068805,0.024813,0.043948,0.011800,0.001832,0.010244,0.010167,0.029447,0.032268,0.011402,0.001285,0.001781,0.000895,0.001081,0.001245,0.141006,0.002396
202609091408,2026-09-09,14,08R,daily,0.6761,0.002367,0.001094,0.000443,0.000299,0.000206,0.000643,0.043893,0.043448,0.148535,0.012040,0.003911,0.025175,0.079175,0.042471,0.005395,0.119992,0.011569,0.039234,0.004281,0.004841,0.016418,0.012351,0.012687,0.026465,0.003767,0.003551,0.002163,0.000894,0.002493,0.001724,0.323859,0.004616
202609091409,2026-09-09,14,09R,daily,0.3869,0.001803,0.000422,0.000474,0.000139,0.000133,0.000318,0.040607,0.051720,0.011105,0.025142,0.009775,0.042732,0.004257,0.024392,0.006466,0.076301,0.010172,0.002914,0.004326,0.002748,0.029334,0.009407,0.017991,0.001036,0.002999,0.001450,0.000997,0.001113,0.000745,0.001175,0.613107,0.004698
202609091410,2026-09-09,14,10R,daily,0.8865,0.002843,0.000781,0.000518,0.000343,0.000232,0.000793,0.204662,0.028940,0.164038,0.032216,0.005125,0.008500,0.065126,0.119443,0.004942,0.109728,0.009780,0.032788,0.013971,0.002456,0.011752,0.019113,0.009345,0.016557,0.011316,0.002179,0.001062,0.000571,0.001285,0.001551,0.113513,0.004532
202609091411,2026-09-09,14,11R,daily,0.5915,0.003858,0.001136,0.000726,0.000252,0.000234,0.000740,0.045579,0.068760,0.022559,0.032761,0.017395,0.032163,0.010450,0.097201,0.032113,0.113612,0.015934,0.006417,0.008190,0.006742,0.021962,0.015285,0.011452,0.001866,0.007332,0.004595,0.001521,0.001311,0.001413,0.001702,0.408513,0.006229
202609091412,2026-09-09,14,12R,daily,0.3772,0.002728,0.000536,0.000357,0.000198,0.000129,0.000842,0.022830,0.023184,0.030971,0.015143,0.003194,0.029372,0.023266,0.062014,0.005617,0.073637,0.003996,0.004674,0.003592,0.003015,0.033592,0.006049,0.008448,0.002986,0.004372,0.002498,0.001628,0.002025,0.002396,0.001506,0.622798,0.002408
202609091601,2026-09-09,16,01R,daily,0.3407,0.001212,0.001099,0.000386,0.000188,0.000149,0.000457,0.015054,0.021174,0.038900,0.015828,0.010726,0.038212,0.028130,0.033723,0.009855,0.044066,0.007564,0.014184,0.002255,0.002167,0.027889,0.004145,0.005667,0.006543,0.002790,0.002343,0.001075,0.000938,0.001855,0.001064,0.659302,0.001060
202609091602,2026-09-09,16,02R,daily,0.6430,0.001815,0.001583,0.000865,0.000256,0.000240,0.000453,0.055944,0.077754,0.038745,0.016804,0.007101,0.127277,0.033351,0.028976,0.010669,0.073846,0.049545,0.030411,0.004511,0.003557,0.024795,0.010447,0.020945,0.006655,0.004346,0.002539,0.002281,0.002075,0.001338,0.001389,0.357033,0.002451
202609091603,2026-09-09,16,03R,daily,0.6583,0.003283,0.001381,0.000911,0.000276,0.000269,0.000981,0.071073,0.055226,0.041460,0.011241,0.003725,0.119413,0.030175,0.044170,0.007610,0.118749,0.034265,0.024910,0.005533,0.002343,0.021092,0.012140,0.019229,0.008580,0.005127,0.002281,0.002641,0.002543,0.002392,0.001676,0.341737,0.003568
202609091604,2026-09-09,16,04R,daily,0.9045,0.002181,0.001297,0.001056,0.000297,0.000237,0.000671,0.119761,0.060661,0.127781,0.005441,0.002573,0.091725,0.098969,0.018996,0.005064,0.094434,0.050917,0.103985,0.004420,0.002732,0.007790,0.010773,0.024300,0.050580,0.002664,0.003900,0.003103,0.001735,0.001682,0.002119,0.095499,0.002658
202609091605,2026-09-09,16,05R,daily,0.3951,0.001358,0.000650,0.000437,0.000125,0.000166,0.000219,0.019057,0.033074,0.012425,0.018131,0.002069,0.054688,0.012946,0.071963,0.001984,0.077330,0.015747,0.008578,0.002376,0.000474,0.024527,0.008706,0.009929,0.003559,0.006079,0.000333,0.002102,0.000650,0.001116,0.000549,0.604918,0.003733
202609091606,2026-09-09,16,06R,daily,0.5861,0.002839,0.000821,0.000565,0.000156,0.000188,0.000392,0.069140,0.050717,0.028811,0.013670,0.000620,0.097284,0.020454,0.048621,0.001090,0.111379,0.037865,0.016018,0.007638,0.000602,0.031161,0.007680,0.018242,0.006508,0.003866,0.000487,0.003531,0.000978,0.002126,0.000933,0.413853,0.001767
202609091607,2026-09-09,16,07R,daily,0.6720,0.003381,0.001372,0.001138,0.000328,0.000339,0.000666,0.060323,0.042805,0.029707,0.055177,0.009310,0.042601,0.020442,0.151333,0.014005,0.101231,0.024736,0.015434,0.014457,0.002740,0.021680,0.013691,0.012720,0.005249,0.010942,0.003367,0.002691,0.001084,0.002041,0.002502,0.328001,0.004506
202609091608,2026-09-09,16,08R,daily,0.3537,0.001237,0.000869,0.000339,0.000184,0.000138,0.000324,0.014750,0.016902,0.061739,0.006904,0.006998,0.040309,0.049327,0.022548,0.005378,0.029731,0.009831,0.028157,0.002164,0.002131,0.027575,0.004078,0.004491,0.008705,0.002068,0.001132,0.001605,0.001241,0.001213,0.000602,0.646298,0.001033
202609091609,2026-09-09,16,09R,daily,0.4123,0.001413,0.000757,0.000356,0.000191,0.000203,0.000455,0.013417,0.019269,0.046267,0.018152,0.002703,0.026246,0.037173,0.085528,0.004682,0.058524,0.008778,0.027001,0.003988,0.001371,0.020868,0.005209,0.004538,0.012290,0.004688,0.001011,0.001825,0.001021,0.001503,0.000883,0.587733,0.001959
202609091610,2026-09-09,16,10R,daily,0.6231,0.002031,0.001161,0.000913,0.000285,0.000244,0.000556,0.068008,0.068160,0.035464,0.022145,0.007181,0.059369,0.023013,0.082423,0.007540,0.107124,0.043303,0.014530,0.006468,0.001926,0.024118,0.011201,0.012465,0.006728,0.004714,0.002032,0.002603,0.001458,0.001076,0.001178,0.376917,0.003665
202609091611,2026-09-09,16,11R,daily,0.2756,0.001217,0.000627,0.000250,0.000159,0.000122,0.000472,0.012225,0.011936,0.032927,0.005857,0.006951,0.018935,0.028832,0.046627,0.006520,0.041525,0.004748,0.010371,0.002152,0.001442,0.019742,0.003367,0.002693,0.007564,0.002116,0.001135,0.001535,0.001126,0.000979,0.000424,0.724443,0.000982
202609091612,2026-09-09,16,12R,daily,0.3330,0.000974,0.000680,0.000415,0.000106,0.000117,0.000335,0.003694,0.043805,0.011963,0.005561,0.004288,0.119469,0.018649,0.029725,0.003584,0.021394,0.015444,0.007482,0.001869,0.001683,0.016043,0.001735,0.012148,0.002447,0.002393,0.001086,0.002015,0.001034,0.000801,0.000698,0.666990,0.001370
202609091701,2026-09-09,17,01R,daily,0.4362,0.001266,0.001629,0.000387,0.000175,0.000136,0.000308,0.042119,0.062956,0.033157,0.008751,0.003587,0.040350,0.016069,0.019141,0.007503,0.092602,0.016347,0.012004,0.002158,0.001240,0.029642,0.016451,0.011919,0.003494,0.003381,0.001521,0.001254,0.001779,0.001788,0.000790,0.563762,0.002331
202609091702,2026-09-09,17,02R,daily,0.5106,0.001858,0.001787,0.000547,0.000216,0.000187,0.000312,0.057718,0.063497,0.018423,0.028154,0.007740,0.039001,0.007773,0.049656,0.012082,0.112699,0.018585,0.006085,0.004129,0.001739,0.025150,0.021184,0.012104,0.001698,0.005895,0.002245,0.001243,0.001239,0.001937,0.001129,0.489379,0.004608
202609091703,2026-09-09,17,03R,daily,0.5249,0.001432,0.000735,0.000217,0.000155,0.000141,0.000371,0.060390,0.016658,0.120032,0.010962,0.000999,0.011520,0.049467,0.051452,0.001462,0.097731,0.004280,0.019686,0.003580,0.000295,0.019233,0.019919,0.005143,0.014997,0.005406,0.000246,0.001846,0.001205,0.002533,0.000602,0.475051,0.002252
202609091704,2026-09-09,17,04R,daily,0.7951,0.002000,0.001353,0.000602,0.000333,0.000196,0.000604,0.212492,0.030179,0.106510,0.008186,0.007254,0.014569,0.031044,0.021477,0.009622,0.224573,0.011924,0.021049,0.003490,0.001863,0.012139,0.035622,0.006458,0.011761,0.002999,0.003404,0.001885,0.001765,0.001820,0.001403,0.204852,0.006573
202609091705,2026-09-09,17,05R,daily,0.3295,0.001183,0.001071,0.000184,0.000151,0.000103,0.000396,0.009447,0.025243,0.067370,0.010292,0.003894,0.022025,0.034706,0.055950,0.005868,0.023053,0.004433,0.009592,0.002922,0.001011,0.024854,0.004043,0.005339,0.005992,0.003564,0.001025,0.000926,0.001425,0.002219,0.000506,0.670535,0.000676
202609091706,2026-09-09,17,06R,daily,0.5240,0.001122,0.001924,0.000349,0.000281,0.000176,0.000538,0.015602,0.040794,0.125905,0.014074,0.009650,0.024175,0.077792,0.045122,0.013704,0.037711,0.006100,0.028062,0.003907,0.003231,0.017966,0.006851,0.005520,0.026881,0.004192,0.004681,0.001124,0.001770,0.002513,0.000981,0.476021,0.001280
202609091707,2026-09-09,17,07R,daily,0.7130,0.001592,0.001382,0.000677,0.000208,0.000177,0.000330,0.127160,0.093686,0.041504,0.007839,0.002245,0.060353,0.019140,0.018243,0.002260,0.179233,0.026582,0.015584,0.002336,0.000456,0.013278,0.043988,0.025262,0.006389,0.003614,0.000759,0.002392,0.001802,0.002273,0.001148,0.286973,0.011135
202609091708,2026-09-09,17,08R,daily,0.6686,0.001607,0.002458,0.000793,0.000222,0.000150,0.000654,0.032115,0.151829,0.039476,0.003863,0.016839,0.166169,0.022074,0.007993,0.035192,0.050205,0.034949,0.016735,0.001703,0.004372,0.012290,0.009448,0.030536,0.004054,0.001598,0.010770,0.001244,0.003264,0.001897,0.001582,0.331351,0.002567
202609091709,2026-09-09,17,09R,daily,0.6413,0.002409,0.001725,0.000801,0.000289,0.000228,0.000559,0.065686,0.115754,0.035932,0.020478,0.006436,0.065221,0.019711,0.062621,0.008030,0.101365,0.030816,0.013975,0.004861,0.002318,0.017385,0.022352,0.015387,0.003569,0.006990,0.002994,0.001640,0.001762,0.001612,0.001402,0.358655,0.007038
202609091710,2026-09-09,17,10R,daily,0.6701,0.002043,0.001465,0.000664,0.000219,0.000172,0.000415,0.094661,0.129939,0.030146,0.013063,0.004066,0.068417,0.014255,0.026443,0.006447,0.135355,0.044672,0.013458,0.002819,0.001024,0.019447,0.023773,0.015773,0.004096,0.002373,0.002083,0.001517,0.001732,0.001934,0.001341,0.329865,0.006325
202609091711,2026-09-09,17,11R,daily,0.3450,0.001465,0.001301,0.000388,0.000192,0.000149,0.000493,0.026408,0.039799,0.033242,0.009837,0.007459,0.026901,0.014106,0.025762,0.009042,0.070145,0.008670,0.007569,0.002838,0.001854,0.022181,0.009782,0.007600,0.003138,0.003045,0.002229,0.001255,0.001573,0.001958,0.001039,0.654992,0.003588
202609091712,2026-09-09,17,12R,daily,0.3517,0.001515,0.000854,0.000412,0.000195,0.000163,0.000630,0.012147,0.042815,0.035299,0.011479,0.004098,0.042804,0.017039,0.047893,0.007256,0.043288,0.011815,0.009672,0.002947,0.001395,0.022218,0.007516,0.008127,0.003149,0.003940,0.001742,0.001737,0.002319,0.001698,0.001138,0.648326,0.004374
202609092001,2026-09-09,20,01R,daily,0.5261,0.002443,0.001016,0.000508,0.000331,0.000202,0.000466,0.043473,0.051086,0.038633,0.016362,0.005629,0.043734,0.028605,0.038412,0.004383,0.106704,0.017459,0.034462,0.004975,0.001977,0.021579,0.014931,0.015294,0.012547,0.007491,0.002216,0.001537,0.000847,0.001688,0.000982,0.473878,0.006150
202609092002,2026-09-09,20,02R,daily,0.6503,0.003678,0.001198,0.000738,0.000403,0.000237,0.001110,0.059570,0.102900,0.039986,0.016515,0.005911,0.075037,0.029832,0.057377,0.008478,0.078349,0.037278,0.026382,0.009570,0.002966,0.018058,0.008755,0.029788,0.013107,0.009488,0.003506,0.002072,0.001700,0.001707,0.001406,0.349704,0.003196
202609092003,2026-09-09,20,03R,daily,0.5742,0.002587,0.000785,0.000510,0.000258,0.000170,0.000460,0.037378,0.099920,0.035390,0.009438,0.001878,0.096962,0.028436,0.038755,0.001638,0.068062,0.039754,0.023207,0.004142,0.000856,0.021768,0.010876,0.023930,0.009905,0.006678,0.000687,0.001990,0.001161,0.001775,0.000628,0.425834,0.004184
202609092004,2026-09-09,20,04R,daily,0.6388,0.002857,0.001511,0.000569,0.000371,0.000257,0.000874,0.017964,0.060736,0.083002,0.016189,0.004238,0.046205,0.057969,0.071229,0.013907,0.046399,0.014854,0.074993,0.009944,0.005790,0.021820,0.006679,0.012701,0.043293,0.009438,0.005511,0.002114,0.001388,0.001809,0.001175,0.361160,0.003056
202609092005,2026-09-09,20,05R,daily,0.4344,0.001113,0.000509,0.000355,0.000219,0.000123,0.000338,0.026394,0.035130,0.052785,0.003516,0.001999,0.026211,0.035599,0.009440,0.001939,0.106325,0.009353,0.036415,0.001313,0.000510,0.017177,0.020130,0.010091,0.023110,0.002486,0.000559,0.002078,0.001071,0.001763,0.000588,0.565623,0.005738
202609092006,2026-09-09,20,06R,daily,0.5930,0.003162,0.000832,0.000764,0.000348,0.000235,0.000666,0.063616,0.048080,0.020183,0.017248,0.009989,0.022122,0.009379,0.046696,0.018073,0.211683,0.013849,0.011308,0.007625,0.003118,0.017987,0.023521,0.010847,0.006264,0.005847,0.003954,0.002020,0.001226,0.001059,0.001325,0.407003,0.009974
202609092007,2026-09-09,20,07R,daily,0.2740,0.000780,0.000642,0.000189,0.000194,0.000100,0.000434,0.007604,0.012437,0.048271,0.004240,0.006129,0.007699,0.025315,0.015153,0.010309,0.059868,0.001901,0.014690,0.002003,0.002916,0.019753,0.005369,0.002347,0.016245,0.001644,0.002804,0.000940,0.000742,0.001037,0.000439,0.726020,0.001788
202609092008,2026-09-09,20,08R,daily,0.2678,0.001065,0.000437,0.000255,0.000143,0.000073,0.000493,0.017793,0.030488,0.014647,0.001564,0.003842,0.028216,0.009812,0.004611,0.005179,0.082705,0.008662,0.006865,0.000860,0.000771,0.020740,0.007837,0.008548,0.003148,0.000872,0.001043,0.001206,0.001308,0.001432,0.000620,0.732188,0.002577
202609092009,2026-09-09,20,09R,daily,0.2797,0.001327,0.001055,0.000299,0.000231,0.000113,0.000449,0.008121,0.017867,0.024285,0.008932,0.004183,0.020671,0.019997,0.024120,0.012989,0.047092,0.004036,0.009542,0.002199,0.003892,0.031411,0.003979,0.009256,0.004514,0.004741,0.005378,0.001265,0.001564,0.002129,0.001402,0.720336,0.002625
202609092010,2026-09-09,20,10R,daily,0.4274,0.002269,0.000905,0.000531,0.000315,0.000173,0.000730,0.020033,0.048087,0.055468,0.009076,0.007528,0.038110,0.036692,0.026837,0.009925,0.050921,0.010615,0.026890,0.004212,0.002912,0.019896,0.008373,0.016192,0.013685,0.005089,0.002901,0.001619,0.001282,0.001583,0.001169,0.572583,0.003397
202609092011,2026-09-09,20,11R,daily,0.4357,0.002137,0.001126,0.000554,0.000343,0.000174,0.000807,0.032334,0.042279,0.033681,0.005769,0.011048,0.022059,0.022917,0.023528,0.017271,0.105532,0.010212,0.019337,0.002824,0.003757,0.018727,0.014016,0.013554,0.007747,0.005517,0.004064,0.001516,0.001359,0.001495,0.001360,0.564321,0.008638
202609092012,2026-09-09,20,12R,daily,0.4920,0.002972,0.000872,0.000817,0.000329,0.000188,0.000820,0.034525,0.062212,0.039602,0.007086,0.008092,0.042320,0.021179,0.028292,0.010274,0.093465,0.017146,0.020513,0.005430,0.004392,0.026997,0.015481,0.013360,0.008656,0.005039,0.002909,0.002531,0.002041,0.001350,0.001216,0.508024,0.011870
202609092101,2026-09-09,21,01R,daily,0.2991,0.000820,0.000474,0.000202,0.000128,0.000121,0.000331,0.008943,0.032573,0.040345,0.016708,0.003065,0.034857,0.016582,0.022681,0.003270,0.034644,0.006136,0.010590,0.001568,0.000454,0.029152,0.007816,0.012117,0.003573,0.004590,0.000532,0.001561,0.000909,0.001694,0.000838,0.700863,0.001863
202609092101,2026-09-09,21,01R,realtime,0.3710,0.001380,0.000174,0.000144,0.000142,0.000184,0.000320,0.007108,0.052263,0.030735,0.015077,0.001601,0.052427,0.021028,0.021951,0.003917,0.040292,0.006291,0.018206,0.001366,0.000633,0.049706,0.007201,0.016336,0.003372,0.011410,0.000545,0.001728,0.001166,0.002282,0.000904,0.629026,0.001085
202609092102,2026-09-09,21,02R,daily,0.4199,0.000963,0.000446,0.000143,0.000121,0.000100,0.000487,0.009581,0.021014,0.156701,0.006652,0.002727,0.020070,0.065340,0.018678,0.003696,0.021510,0.004800,0.021281,0.001840,0.000378,0.023003,0.007883,0.011859,0.010908,0.003034,0.000422,0.001550,0.001136,0.002235,0.000719,0.580094,0.000627
202609092102,2026-09-09,21,02R,realtime,0.5449,0.001174,0.000114,0.000125,0.000114,0.000133,0.000380,0.007005,0.017240,0.248878,0.003674,0.000620,0.019668,0.088635,0.015727,0.002277,0.023305,0.004300,0.035599,0.001383,0.000400,0.034049,0.008512,0.010111,0.009208,0.005166,0.000391,0.001615,0.001180,0.002905,0.000651,0.455127,0.000335
202609092103,2026-09-09,21,03R,daily,0.3340,0.001330,0.000543,0.000217,0.000147,0.000132,0.000362,0.004841,0.032118,0.043309,0.022219,0.002565,0.044788,0.013250,0.058035,0.006660,0.023697,0.007662,0.009309,0.003369,0.001030,0.029182,0.003569,0.009743,0.003157,0.004956,0.001047,0.001594,0.001291,0.001528,0.000659,0.666022,0.001669
202609092103,2026-09-09,21,03R,realtime,0.3740,0.001806,0.000168,0.000188,0.000161,0.000147,0.000355,0.002025,0.044920,0.025934,0.030417,0.001486,0.070124,0.014076,0.074142,0.005837,0.020493,0.005523,0.007705,0.002420,0.000966,0.030003,0.002428,0.012005,0.003060,0.009192,0.001584,0.002104,0.001803,0.001595,0.000486,0.625976,0.000872
202609092104,2026-09-09,21,04R,daily,0.2151,0.000712,0.000381,0.000118,0.000118,0.000075,0.000477,0.003932,0.012215,0.052167,0.004604,0.006847,0.011868,0.019863,0.016349,0.009537,0.022508,0.002740,0.006561,0.001031,0.001432,0.022975,0.003367,0.003788,0.003502,0.001682,0.001362,0.001142,0.000973,0.001357,0.000514,0.784911,0.000893
202609092104,2026-09-09,21,04R,realtime,0.2729,0.001182,0.000147,0.000111,0.000132,0.000105,0.000489,0.003511,0.007635,0.102262,0.003233,0.004531,0.011119,0.023613,0.012488,0.010547,0.031029,0.002493,0.009489,0.000803,0.001461,0.025813,0.004045,0.003763,0.003305,0.002591,0.001390,0.001352,0.001118,0.001952,0.000430,0.727143,0.000715
202609092105,2026-09-09,21,05R,daily,0.2912,0.000688,0.000674,0.000187,0.000114,0.000085,0.000305,0.003840,0.049169,0.029788,0.005040,0.005223,0.053684,0.010221,0.011777,0.014121,0.022899,0.011290,0.008862,0.000799,0.001269,0.032524,0.003182,0.013119,0.002185,0.001347,0.002051,0.001077,0.001687,0.001469,0.000707,0.708761,0.001858
202609092106,2026-09-09,21,06R,daily,0.6739,0.002671,0.001295,0.001013,0.000275,0.000216,0.000874,0.035816,0.162454,0.033819,0.019630,0.007610,0.110958,0.011602,0.032757,0.016984,0.061272,0.050532,0.014946,0.004638,0.002841,0.026143,0.017045,0.029765,0.002676,0.004843,0.004691,0.002295,0.002709,0.002208,0.002628,0.326098,0.006697
202609092107,2026-09-09,21,07R,daily,0.6487,0.002439,0.000983,0.000572,0.000255,0.000226,0.000522,0.064261,0.055428,0.102171,0.047617,0.006595,0.022641,0.027974,0.089452,0.006170,0.066709,0.013925,0.024290,0.010127,0.001236,0.027578,0.036345,0.011223,0.007443,0.009515,0.000980,0.002024,0.001095,0.002993,0.001678,0.351321,0.004211
202609092108,2026-09-09,21,08R,daily,0.5983,0.001422,0.000616,0.000552,0.000279,0.000164,0.000652,0.096612,0.024948,0.059231,0.012510,0.020048,0.010573,0.010948,0.017052,0.019117,0.200011,0.008933,0.007147,0.003391,0.002002,0.022540,0.049895,0.005379,0.003889,0.002268,0.003343,0.002417,0.001395,0.001417,0.001532,0.401716,0.007999
202609092109,2026-09-09,21,09R,daily,0.3700,0.001572,0.000891,0.000330,0.000207,0.000137,0.000512,0.012089,0.021595,0.079088,0.014380,0.008485,0.016473,0.027331,0.036292,0.015725,0.037322,0.004079,0.012855,0.003440,0.003323,0.035098,0.010370,0.006466,0.005787,0.004143,0.003471,0.001583,0.001398,0.001988,0.001313,0.629956,0.002301
202609092110,2026-09-09,21,10R,daily,0.4318,0.001633,0.001009,0.000257,0.000197,0.000133,0.000869,0.006734,0.039897,0.114663,0.009207,0.006348,0.032405,0.053479,0.033313,0.015034,0.017657,0.007430,0.019206,0.003088,0.001694,0.027867,0.005914,0.011230,0.007111,0.004217,0.002509,0.001432,0.002000,0.003140,0.001206,0.568248,0.000872
202609092111,2026-09-09,21,11R,daily,0.3973,0.001844,0.000756,0.000551,0.000237,0.000172,0.000842,0.023261,0.036175,0.059149,0.020464,0.005768,0.018027,0.020528,0.045709,0.013671,0.047770,0.007917,0.011987,0.004981,0.002065,0.035866,0.009698,0.006614,0.004215,0.006144,0.002228,0.001957,0.002086,0.002085,0.001799,0.602687,0.002748
202609092112,2026-09-09,21,12R,daily,0.3348,0.001807,0.000427,0.000479,0.000191,0.000159,0.000812,0.013930,0.032630,0.022917,0.020528,0.007621,0.024990,0.008363,0.045730,0.011656,0.055108,0.009352,0.005819,0.004543,0.001240,0.028727,0.010973,0.006419,0.002073,0.004107,0.001821,0.002673,0.002061,0.001399,0.001526,0.665241,0.004678
202609092401,2026-09-09,24,01R,daily,0.4040,0.003682,0.000855,0.000371,0.000190,0.000162,0.000937,0.017296,0.028337,0.028571,0.007109,0.005837,0.038549,0.013387,0.062501,0.023683,0.084764,0.010105,0.009977,0.003291,0.001310,0.024663,0.008695,0.006658,0.003733,0.006561,0.001235,0.002037,0.002283,0.001749,0.001202,0.595986,0.004283
202609092402,2026-09-09,24,02R,daily,0.4103,0.002377,0.000842,0.000425,0.000192,0.000156,0.000995,0.017247,0.035372,0.033142,0.004465,0.003657,0.065891,0.018347,0.026654,0.008191,0.090798,0.013654,0.020189,0.002446,0.001277,0.024101,0.006976,0.009063,0.005100,0.004792,0.001221,0.002029,0.002366,0.001519,0.001446,0.589651,0.005418
202609092403,2026-09-09,24,03R,daily,0.3721,0.002289,0.000543,0.000450,0.000199,0.000154,0.001000,0.017939,0.027506,0.027506,0.006605,0.003873,0.048637,0.016177,0.033905,0.008512,0.086510,0.010098,0.014171,0.002512,0.001235,0.027066,0.007569,0.005703,0.003851,0.005545,0.001179,0.002020,0.002056,0.001167,0.001344,0.627865,0.004814
202609092404,2026-09-09,24,04R,daily,0.3720,0.002686,0.000621,0.000404,0.000158,0.000145,0.000787,0.015030,0.025454,0.022938,0.007453,0.007044,0.051680,0.016529,0.051894,0.016204,0.066091,0.011485,0.013973,0.003197,0.001943,0.029709,0.006232,0.003300,0.002338,0.004387,0.001386,0.001627,0.001912,0.000856,0.000973,0.627990,0.003576
202609092405,2026-09-09,24,05R,daily,0.3781,0.002020,0.000546,0.000338,0.000164,0.000143,0.000858,0.011484,0.032977,0.028539,0.003735,0.002209,0.070126,0.017842,0.026298,0.006155,0.083028,0.013143,0.018317,0.001476,0.000881,0.022951,0.006034,0.007307,0.004551,0.003491,0.000828,0.002325,0.002362,0.001150,0.001166,0.621942,0.005615
202609092406,2026-09-09,24,06R,daily,0.3131,0.001752,0.000604,0.000429,0.000168,0.000124,0.000850,0.009261,0.033681,0.018309,0.003778,0.006301,0.052620,0.014483,0.023792,0.011432,0.060962,0.010155,0.009722,0.001470,0.002061,0.021116,0.005337,0.006198,0.002065,0.004104,0.001812,0.001598,0.001939,0.000815,0.001230,0.686880,0.004949
202609092407,2026-09-09,24,07R,daily,0.4332,0.003361,0.000551,0.000409,0.000223,0.000163,0.001168,0.046902,0.017001,0.040992,0.005749,0.005185,0.020630,0.017785,0.042787,0.011680,0.131043,0.008313,0.010882,0.003537,0.001122,0.021506,0.014022,0.004142,0.004014,0.006135,0.000777,0.002358,0.001978,0.001526,0.001199,0.566793,0.006065
