レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202609092105,2026-09-09,21,5R,daily,3-1-4,3-1-2,3-1-5,4-1-2,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609092105,2026-09-09,21,5R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609092106,2026-09-09,21,6R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609092106,2026-09-09,21,6R,realtime,3-1-2,3-1-4,3-1-5,3-2-1,2-1-3,差し,差し,差し,差し,まくり差し
202609092107,2026-09-09,21,7R,daily,2-1-3,2-1-4,5-1-2,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し
202609092107,2026-09-09,21,7R,realtime,2-1-3,2-1-5,2-1-4,5-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609092108,2026-09-09,21,8R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202609092108,2026-09-09,21,8R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609092109,2026-09-09,21,9R,daily,4-1-2,4-1-5,2-1-4,4-1-3,2-1-3,まくり,まくり差し,差し,差し,差し
202609092109,2026-09-09,21,9R,realtime,4-1-2,2-1-4,2-1-3,4-1-5,4-1-6,まくり,差し,差し,まくり差し,まくり
202609092110,2026-09-09,21,10R,daily,4-1-3,4-1-5,4-1-2,3-1-4,4-1-6,差し,まくり差し,まくり,まくり差し,まくり
202609092110,2026-09-09,21,10R,realtime,4-1-2,4-1-5,4-1-3,4-1-6,3-1-2,まくり,まくり差し,差し,まくり,まくり差し
202609092111,2026-09-09,21,11R,daily,2-1-3,3-1-2,5-1-2,3-1-5,5-1-3,差し,まくり差し,まくり差し,まくり差し,まくり差し
202609092111,2026-09-09,21,11R,realtime,2-1-3,2-1-5,5-1-2,2-1-4,3-1-2,差し,差し,まくり差し,差し,まくり差し
202609092112,2026-09-09,21,12R,daily,2-1-3,2-1-4,2-1-5,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202609092112,2026-09-09,21,12R,realtime,5-1-2,2-1-3,2-1-5,3-1-5,3-1-2,まくり差し,差し,差し,まくり差し,まくり差し
202609092401,2026-09-09,24,1R,daily,2-1-3,2-1-4,3-1-2,2-1-5,3-1-4,差し,差し,まくり差し,差し,まくり差し
202609092402,2026-09-09,24,2R,daily,3-1-2,3-1-4,2-1-3,3-1-6,3-1-5,まくり差し,まくり差し,差し,まくり差し,まくり差し
202609092403,2026-09-09,24,3R,daily,2-1-3,2-1-4,2-1-5,2-1-6,3-1-2,差し,差し,差し,差し,まくり差し
202609092404,2026-09-09,24,4R,daily,3-1-4,2-1-3,3-1-2,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202609092405,2026-09-09,24,5R,daily,3-1-4,2-1-3,3-1-2,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202609092406,2026-09-09,24,6R,daily,3-1-2,3-1-4,3-1-6,2-1-3,3-1-5,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609092407,2026-09-09,24,7R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609092408,2026-09-09,24,8R,daily,3-1-5,3-1-4,3-1-2,5-1-3,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609092409,2026-09-09,24,9R,daily,2-1-4,2-1-3,4-1-2,2-1-5,3-1-4,差し,差し,まくり,差し,まくり差し
202609092410,2026-09-09,24,10R,daily,3-1-4,2-1-3,3-1-2,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609092411,2026-09-09,24,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,4-1-2,差し,差し,差し,まくり差し,まくり
202609092412,2026-09-09,24,12R,daily,2-1-3,3-1-2,2-1-4,5-1-2,2-1-5,差し,まくり差し,差し,まくり差し,差し
