レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609092002,2026-09-09,20,02R,4076,0.1857,0.1449,0.2264,5316,0.1564,0.1188,0.194,4230,0.1574,0.1195,0.1953,3362,0.1709,0.1305,0.2112,4424,0.1526,0.1136,0.1917,4484,0.211,0.1365,0.2855
202609092003,2026-09-09,20,03R,4273,0.1745,0.1297,0.2193,5033,0.194,0.1467,0.2413,4518,0.1828,0.1394,0.2261,5219,0.1597,0.1147,0.2046,4014,0.1818,0.1384,0.2252,5429,0.2257,0.1802,0.2712
202609092004,2026-09-09,20,04R,4873,0.1719,0.1295,0.2144,5263,0.1604,0.1216,0.1993,4462,0.1488,0.1096,0.1879,4600,0.1473,0.1025,0.1921,4529,0.1284,0.0923,0.1645,4009,0.1478,0.1162,0.1794
202609092005,2026-09-09,20,05R,4816,0.135,0.0933,0.1767,4043,0.1538,0.1127,0.1949,4891,0.1479,0.1129,0.1829,4357,0.1603,0.1209,0.1998,4034,0.1967,0.1569,0.2366,5468,0.2069,0.1544,0.2593
202609092006,2026-09-09,20,06R,4274,0.137,0.0957,0.1783,3388,0.1712,0.1287,0.2137,4094,0.1662,0.1314,0.201,3880,0.1901,0.1458,0.2345,4209,0.166,0.1303,0.2017,5085,0.205,0.1645,0.2455
202609092007,2026-09-09,20,07R,4296,0.1261,0.088,0.1643,4085,0.1949,0.152,0.2379,5382,0.1847,0.1393,0.2301,3999,0.1707,0.1283,0.213,4076,0.1931,0.1523,0.2338,4551,0.1949,0.1409,0.2488
202609092008,2026-09-09,20,08R,3737,0.1445,0.1009,0.1881,4230,0.1634,0.1255,0.2013,4009,0.1284,0.0968,0.16,5033,0.191,0.1437,0.2383,5373,0.2227,0.1455,0.3,3539,0.1977,0.1595,0.236
202609092009,2026-09-09,20,09R,3833,0.1247,0.086,0.1633,4204,0.1765,0.1308,0.2222,4396,0.175,0.1251,0.2248,5248,0.179,0.1355,0.2226,5468,0.1934,0.1409,0.2458,4373,0.1974,0.1581,0.2366
202609092010,2026-09-09,20,10R,4424,0.1452,0.1062,0.1843,5014,0.1602,0.1171,0.2032,5085,0.1856,0.1451,0.2261,4816,0.1395,0.0978,0.1812,4273,0.1819,0.1371,0.2267,4462,0.1682,0.129,0.2073
202609092011,2026-09-09,20,11R,4529,0.121,0.0849,0.1571,3999,0.1737,0.1313,0.216,5219,0.1567,0.1117,0.2016,4209,0.1631,0.1274,0.1988,5316,0.1563,0.1187,0.1939,4043,0.1672,0.1261,0.2083
202609092012,2026-09-09,20,12R,3388,0.1637,0.1212,0.2062,3737,0.152,0.1084,0.1956,4357,0.1573,0.1179,0.1968,4296,0.1306,0.0925,0.1688,4518,0.1887,0.1453,0.232,4600,0.1637,0.1189,0.2085
202609092101,2026-09-09,21,01R,4330,0.1139,0.0808,0.1471,5261,0.1535,0.1124,0.1945,4840,0.1563,0.1101,0.2026,3873,0.1664,0.1243,0.2086,4652,0.182,0.1309,0.233,5447,0.1936,0.1402,0.2469
202609092102,2026-09-09,21,02R,3837,0.1466,0.1096,0.1835,5208,0.1717,0.1279,0.2155,4521,0.206,0.1571,0.2548,4848,0.14,0.0988,0.1812,3357,0.1988,0.1487,0.249,5457,0.2042,0.1532,0.2552
202609092103,2026-09-09,21,03R,4850,0.0973,0.0625,0.1321,4020,0.1621,0.1232,0.201,4384,0.1547,0.1114,0.1981,3843,0.1563,0.1131,0.1994,4261,0.1656,0.1243,0.2069,4744,0.2082,0.1681,0.2483
202609092104,2026-09-09,21,04R,4812,0.1239,0.0792,0.1685,4638,0.1727,0.1313,0.2141,4966,0.1685,0.1293,0.2076,4991,0.1704,0.1289,0.2119,5317,0.1593,0.1121,0.2065,4437,0.1747,0.1375,0.2119
202609092105,2026-09-09,21,05R,4137,0.1193,0.0849,0.1537,4853,0.2046,0.1572,0.252,4793,0.1126,0.0782,0.147,5082,0.201,0.1508,0.2513,5383,0.1471,0.099,0.1952,4389,0.1884,0.1532,0.2235
202609092106,2026-09-09,21,06R,3873,0.1619,0.1198,0.2041,4861,0.15,0.1107,0.1892,3473,0.1246,0.0884,0.1609,3998,0.1601,0.1237,0.1965,4443,0.1789,0.1369,0.2209,5160,0.1612,0.1259,0.1964
202609092107,2026-09-09,21,07R,4521,0.2045,0.1556,0.2533,4092,0.1628,0.1263,0.1993,4408,0.1777,0.1352,0.2203,4840,0.1593,0.1131,0.2056,4594,0.1417,0.1035,0.1799,5469,0.215,0.1556,0.2745
202609092108,2026-09-09,21,08R,4966,0.167,0.1278,0.2061,4771,0.1415,0.1058,0.1771,3509,0.1415,0.0961,0.1869,4020,0.1591,0.1202,0.198,5143,0.1825,0.1398,0.2253,4675,0.1333,0.0967,0.17
202609092109,2026-09-09,21,09R,4261,0.1582,0.1169,0.1995,4652,0.1821,0.131,0.2331,4853,0.1986,0.1512,0.246,4437,0.1583,0.1211,0.1955,5208,0.1716,0.1278,0.2154,4834,0.1676,0.1278,0.2074
202609092110,2026-09-09,21,10R,3541,0.1617,0.1259,0.1976,3357,0.1989,0.1488,0.2491,5082,0.198,0.1478,0.2483,4850,0.1018,0.067,0.1366,5261,0.1534,0.1123,0.1944,4861,0.1634,0.1241,0.2026
202609092111,2026-09-09,21,11R,4991,0.1659,0.1244,0.2074,4594,0.1418,0.1036,0.18,4443,0.173,0.131,0.215,4330,0.1184,0.0853,0.1516,3837,0.154,0.117,0.1909,4793,0.132,0.0976,0.1664
202609092112,2026-09-09,21,12R,4848,0.1355,0.0943,0.1767,3473,0.1306,0.0944,0.1669,4137,0.1208,0.0864,0.1552,4384,0.1577,0.1144,0.2011,4812,0.1313,0.0866,0.1759,4771,0.1549,0.1192,0.1905
202609092401,2026-09-09,24,01R,4174,0.1511,0.1123,0.1899,5016,0.1356,0.0928,0.1783,5058,0.1637,0.1175,0.2098,4543,0.1669,0.1236,0.2102,4483,0.1354,0.1008,0.17,4688,0.1449,0.109,0.1808
202609092402,2026-09-09,24,02R,4096,0.1384,0.0997,0.1771,5224,0.1354,0.0978,0.1731,4262,0.1268,0.0954,0.1583,4907,0.1297,0.103,0.1565,5051,0.1447,0.1053,0.1841,3719,0.1597,0.1228,0.1966
202609092403,2026-09-09,24,03R,4704,0.1235,0.0891,0.158,3590,0.1191,0.0778,0.1603,3952,0.125,0.0881,0.162,4908,0.1288,0.0895,0.1681,4398,0.1373,0.1011,0.1735,4371,0.1412,0.1028,0.1797
202609092404,2026-09-09,24,04R,4544,0.185,0.1452,0.2247,4084,0.1451,0.1125,0.1778,3983,0.1294,0.0916,0.1672,3779,0.1213,0.0848,0.1579,4335,0.1322,0.0958,0.1686,4188,0.1278,0.0921,0.1635
202609092405,2026-09-09,24,05R,3909,0.0887,0.0598,0.1175,4352,0.136,0.0991,0.1728,4500,0.1207,0.0853,0.156,4497,0.1423,0.1044,0.1802,4075,0.1197,0.0828,0.1567,3783,0.1566,0.1167,0.1964
202609092406,2026-09-09,24,06R,3716,0.1187,0.0848,0.1527,5028,0.1503,0.1024,0.1981,4686,0.1207,0.0846,0.1568,5016,0.1326,0.0898,0.1753,5088,0.16,0.1173,0.2027,4320,0.1369,0.0981,0.1757
202609092407,2026-09-09,24,07R,4524,0.1419,0.1047,0.179,4503,0.1164,0.0819,0.1508,4482,0.1619,0.1235,0.2004,4715,0.1312,0.0939,0.1685,4910,0.1429,0.1033,0.1824,3822,0.1571,0.1203,0.1939
202609092408,2026-09-09,24,08R,4571,0.1386,0.0955,0.1818,4543,0.1699,0.1266,0.2132,4371,0.1218,0.0834,0.1603,4961,0.1527,0.109,0.1965,4262,0.1327,0.1013,0.1642,5026,0.1726,0.1205,0.2248
202609092409,2026-09-09,24,09R,3415,0.1263,0.0897,0.163,4188,0.1144,0.0787,0.1501,4096,0.1399,0.1012,0.1786,4238,0.1258,0.0893,0.1622,4908,0.1317,0.0924,0.171,5058,0.1831,0.1369,0.2292
202609092410,2026-09-09,24,10R,4719,0.1185,0.0856,0.1513,4174,0.1586,0.1198,0.1974,3783,0.1372,0.0973,0.177,4494,0.1552,0.1165,0.1939,5224,0.1353,0.0977,0.173,4084,0.1585,0.1259,0.1912
202609092411,2026-09-09,24,11R,4907,0.1252,0.0985,0.152,4320,0.1235,0.0847,0.1623,5191,0.1238,0.0811,0.1665,4500,0.1237,0.0883,0.159,4960,0.1267,0.0914,0.162,3983,0.1488,0.111,0.1866
202609092412,2026-09-09,24,12R,4686,0.1192,0.0831,0.1553,3719,0.1463,0.1094,0.1832,4075,0.1138,0.0769,0.1508,3952,0.128,0.0911,0.165,4503,0.1163,0.0818,0.1507,4961,0.1691,0.1254,0.2129
